Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
475	-1.2	4896.851074	4887.94859915702	4901.95692507235
476	-1.2	4899.446777	4887.8791901823	4901.9026716537
477	-1.2	4895.222656	4887.80984141013	4901.84846534368
478	-1.2	4897.068848	4887.74055274895	4901.79430606548
479	-1.2	4896.226074	4887.67132410741	4901.74019374244
480	-1.2	4896.850586	4887.60215539438	4901.68612829811
481	-1.2	4895.546387	4887.53304651892	4901.6321096562
482	-1.2	4893.907715	4887.46399739031	4901.57813774061
483	-1.2	4897.427246	4887.39500791802	4901.52421247544
484	-1.2	4899.087891	4887.32607801173	4901.47033378494
485	-1.2	4896.553223	4887.25720758134	4901.41650159356
486	-1.2	4897.236328	4887.18839653691	4901.36271582592
487	-1.2	4900.163086	4887.11964478875	4901.30897640682
488	-1.2	4896.29541	4887.05095224735	4901.25528326123
489	-1.2	4901.713379	4886.98231882341	4901.20163631433
490	-1.2	4899.601562	4886.9137444278	4901.14803549144
491	-1.2	4904.175293	4886.84522897164	4901.09448071807
492	-1.2	4898.472656	4886.7767723662	4901.04097191991
493	-1.2	4900.224121	4886.70837452299	4900.98750902282
494	-1.2	4896.47998	4886.64003535369	4900.93409195284
495	-1.2	4897.599121	4886.5717547702	4900.88072063619
496	-1.2	4900.270508	4886.50353268459	4900.82739499923
497	-1.2	4894.410645	4886.43536900914	4900.77411496854
498	-1.2	4897.818848	4886.36726365634	4900.72088047085
499	-1.2	4896.939453	4886.29921653886	4900.66769143306
500	1.7	4924.580566	4887.66856524994	4900.61454778224
501	1.7	4919.980469	4889.02287468895	4901.21367659711
502	1.7	4927.018066	4890.36247161422	4901.81190959434
503	1.7	4934.283691	4891.68767224772	4902.40924825844
504	1.7	4936.127441	4892.9987827277	4903.00569407339
505	1.7	4927.5625	4894.29609952698	4903.60124852031
506	1.7	4936.807129	4895.5799098615	4904.19591308094
507	1.7	4941.879883	4896.85049206735	4904.78968923526
508	1.7	4933.500488	4898.1081159631	4905.38257846211
509	1.7	4948.178223	4899.35304319806	4905.97458223918
510	1.7	4944.139648	4900.58552757458	4906.56570204295
511	1.7	4935.120117	4901.80581535873	4907.15593934874
512	1.7	4936.993652	4903.01414557987	4907.74529563068
513	1.7	4938.726074	4904.21075030596	4908.33377236168
514	1.7	4935.984863	4905.39585491675	4908.92137101344
515	1.7	4941.657227	4906.5696783543	4909.50809305644
516	1.7	4944.26123	4907.73243336582	4910.09393995993
517	1.7	4942.604004	4908.88432673918	4910.6789131919
518	1.7	4955.190918	4910.02555951949	4911.26301421913
519	1.7	4954.942383	4911.15632721981	4911.84624450709
520	1.7	4950.187988	4912.27682002609	4912.42860552002
521	1.7	4944.606934	4913.38722298519	4913.01009872086
522	1.7	4948.422363	4914.48771618835	4913.59072557128
523	1.7	4954.131836	4915.57847495029	4914.17048753164
524	1.7	4946.740723	4916.65966997179	4914.749386061
525	1.7	4947.824707	4917.731467505	4915.32742261712
526	1.7	4953.756836	4918.7940295031	4915.90459865643
527	1.7	4949.729004	4919.84751376725	4916.48091563402
528	1.7	4953.169434	4920.89207409085	4917.05637500365
529	1.7	4955.476562	4921.92786039065	4917.63097821774
530	1.7	4963.171387	4922.95501883586	4918.20472672736
531	1.7	4961.161133	4923.97369197559	4918.7776219822
532	1.7	4958.107422	4924.98401885392	4919.34966543059
533	1.7	4971.150391	4925.98613512388	4919.92085851947
534	1.7	4961.774414	4926.98017316022	4920.49120269441
535	1.7	4956.835938	4927.96626215974	4921.06069939959
536	1.7	4963.313965	4928.94452824663	4921.62935007775
537	1.7	4961.393066	4929.91509456586	4922.19715617027
538	1.7	4963.712891	4930.8780813762	4922.76411911707
539	1.7	4955.90918	4931.83360614308	4923.33024035668
540	1.7	4954.336914	4932.78178362114	4923.89552132616
541	1.7	4959.425293	4933.722725937	4924.45996346116
542	1.7	4963.742676	4934.65654267209	4925.02356819587
543	1.7	4960.442383	4935.58334093492	4925.58633696303
544	1.7	4961.214844	4936.50322543908	4926.14827119391
545	1.7	4955.197754	4937.41629857101	4926.70937231832
546	1.7	4964.748535	4938.32266045847	4927.26964176458
547	1.7	4965.451172	4939.22240903952	4927.82908095953
548	1.7	4963.59375	4940.1156401229	4928.38769132855
549	1.7	4968.899902	4941.00244744927	4928.94547429547
550	1.7	4971.36084	4941.88292275338	4929.50243128265
551	1.7	4975.066406	4942.75715581783	4930.05856371094
552	1.7	4969.129395	4943.62523452812	4930.61387299966
553	1.7	4974.062012	4944.48724492864	4931.1683605666
554	1.7	4980.927246	4945.34327126988	4931.72202782804
555	1.7	4978.008301	4946.19339606178	4932.2748761987
556	1.7	4986.588867	4947.0377001185	4932.82690709178
557	1.7	4977.42627	4947.87626260455	4933.3781219189
558	1.7	4980.068359	4948.70916108224	4933.92852209015
559	1.7	4979.441895	4949.5364715518	4934.47810901404
560	1.7	4985.137207	4950.35826849304	4935.02688409753
561	1.7	4983.569336	4951.17462490843	4935.57484874598
562	1.7	4979.916016	4951.98561235916	4936.12200436319
563	1.7	4980.129395	4952.79130100279	4936.66835235135
564	1.7	4973.679199	4953.5917596325	4937.21389411109
565	1.7	4978.635742	4954.3870557086	4937.75863104141
566	1.7	4981.240723	4955.17725539633	4938.30256453973
567	1.7	4980.604004	4955.96242359614	4938.84569600182
568	1.7	4988.716797	4956.7426239757	4939.38802682189
569	1.7	4986.848633	4957.5179190036	4939.92955839248
570	1.7	4982.250977	4958.2883699766	4940.47029210452
571	1.7	4984.149902	4959.0540370488	4941.01022934733
572	1.7	4990.751953	4959.81497926244	4941.54937150854
573	1.7	4989.744629	4960.57125457169	4942.08771997418
574	1.7	4979.811035	4961.32291987266	4942.62527612862
575	1.7	4986.666504	4962.07003102646	4943.16204135457
576	1.7	4986.5	4962.81264288408	4943.69801703308
577	1.7	4986.812012	4963.55080931322	4944.23320454354
578	1.7	4990.435059	4964.28458321909	4944.76760526367
579	1.7	4995.779297	4965.01401656718	4945.30122056951
580	1.7	4995.80957	4965.73916040795	4945.83405183543
581	1.7	4994.75	4966.46006489562	4946.36610043411
582	1.7	5000.024414	4967.1767793091	4946.89736773654
583	1.7	4995.790527	4967.88935207466	4947.42785511201
584	1.7	4991.742188	4968.59783078221	4947.95756392812
585	1.7	4989.830078	4969.30226220775	4948.48649555076
586	1.7	4986.293945	4970.00269232936	4949.01465134412
587	1.7	4986.742676	4970.69916634525	4949.54203267068
588	1.7	4988.332031	4971.39172869372	4950.06864089118
589	1.7	4997.625977	4972.08042306768	4950.59447736467
590	1.7	4998.560547	4972.76529243126	4951.11954344844
591	1.7	4995.95752	4973.44637903826	4951.64384049808
592	1.7	4997.310547	4974.1237244454	4952.16736986742
593	1.7	4998.07959	4974.79736952756	4952.69013290858
594	1.7	4997.916016	4975.46735449491	4953.21213097191
595	1.7	4993.885254	4976.13371890423	4953.73336540602
596	1.7	4999.675781	4976.79650167598	4954.25383755778
597	1.7	4993.624023	4977.45574110564	4954.77354877228
598	1.7	4996.677734	4978.11147487702	4955.29250039289
599	1.7	4993.688477	4978.76374007742	4955.81069376118
600	1.7	4999.219238	4979.41257320799	4956.32813021697
601	1.7	4995.197266	4980.05801019597	4956.8448110983
602	1.7	5002.154297	4980.70008640885	4957.36073774145
603	1.7	5000.591797	4981.33883666307	4957.8759114809
604	1.7	5003.167969	4981.97429523826	4958.39033364938
605	1.7	4997.131836	4982.60649588611	4958.9040055778
606	1.7	4999.044922	4983.23547184108	4959.4169285953
607	1.7	4996.06543	4983.86125583313	4959.92910402923
608	1.7	4988.500977	4984.48388009572	4960.44053320513
609	1.7	4990.105957	4985.10337637576	4960.95121744675
610	1.7	4991.26416	4985.71977594555	4961.46115807604
611	1.7	4999.188477	4986.33310961002	4961.97035641314
612	1.7	4998.399902	4986.94340771603	4962.47881377637
613	1.7	5000.272949	4987.55070016348	4962.98653148226
614	1.7	4998.42041	4988.15501641128	4963.49351084551
615	1.7	4997.967773	4988.75638548873	4963.999753179
616	1.7	4994.494141	4989.3548360018	4964.50525979379
617	1.7	4988.604004	4989.95039614129	4965.01003199912
618	1.7	4995.490234	4990.54309369288	4965.5140711024
619	1.7	4990.610352	4991.13295604283	4966.01737840921
620	1.7	4989.820312	4991.72001018557	4966.5199552233
621	1.7	4993.539062	4992.30428273319	4967.02180284657
622	1.7	4992.746582	4992.88579992061	4967.52292257909
623	1.7	4997.393555	4993.46458761266	4968.02331571909
624	1.7	5007.126465	4994.04067131302	4968.52298356296
625	1.7	4994.958984	4994.61407616822	4969.02192740523
626	1.7	5000.367188	4995.18482697699	4969.52014853858
627	1.7	4998.574707	4995.75294819462	4970.01764825387
628	1.7	5002.308594	4996.31846393929	4970.51442784005
629	1.7	4998.929688	4996.88139800017	4971.01048858427
630	1.7	4993.896484	4997.44177384147	4971.50583177177
631	1.7	5002.827637	4997.9996146083	4972.00045868597
632	1.7	4994.30957	4998.55494313438	4972.4943706084
633	1.7	4997.769043	4999.10778194566	4972.98756881872
634	1.7	5005.021484	4999.65815326585	4973.48005459476
635	1.7	5005.442871	5000.20607902367	4973.97182921242
636	1.7	5000.348145	5000.75158085557	4974.46289394578
637	1.7	4995.984375	5001.29468011336	4974.95325006702
638	1.7	5000.687988	5001.83539786738	4975.44289884644
639	1.7	5003.960938	5002.37375491133	4975.93184155247
640	1.7	5006.301758	5002.90977176902	4976.42007945165
641	1.7	5003.700684	5003.44346869717	4976.90761380866
642	1.7	5000.686035	5003.97486568998	4977.39444588625
643	1.7	5005.375977	5004.50398248551	4977.88057694534
644	1.7	5004.072754	5005.03083856821	4978.36600824491
645	1.7	5008.17334	5005.55545317325	4978.85074104209
646	1.7	5005.038574	5006.07784529253	4979.33477659208
647	1.7	5007.057617	5006.59803367641	4979.81811614822
648	1.7	4996.277832	5007.11603684016	4980.30076096193
649	1.7	4998.23877	5007.63187306607	4980.78271228275
650	1.7	5003.279785	5008.14556040739	4981.26397135832
651	1.7	5004.396484	5008.65711669384	4981.74453943436
652	1.7	5011.01416	5009.16655953359	4982.22441775471
653	1.7	5002.246582	5009.67390631688	4982.7036075613
654	1.7	5007.477539	5010.17917422135	4983.18211009415
655	1.7	5011.43457	5010.68238021377	4983.65992659138
656	1.7	5012.036133	5011.18354105344	4984.13705828921
657	1.7	5021.151367	5011.68267329735	4984.61350642193
658	1.7	5011.229004	5012.17979330104	4985.08927222195
659	1.7	5013.638672	5012.67491722424	4985.56435691973
660	1.7	5014.791992	5013.16806103218	4986.03876174385
661	1.7	5020.470703	5013.65924049878	4986.51248792097
662	1.7	5016.527832	5014.14847121133	4986.98553667583
663	1.7	5022.711426	5014.63576857177	4987.45790923125
664	1.7	5022.419434	5015.12114779959	4987.92960680814
665	1.7	5010.772461	5015.60462393642	4988.4006306255
666	1.7	5020.04834	5016.08621184706	4988.87098190039
667	1.7	5016.541992	5016.56592622228	4989.34066184797
668	1.7	5013.233887	5017.04378158318	4989.80967168147
669	1.7	5023.182617	5017.5197922816	4990.27801261221
670	1.7	5019.511719	5017.99397250489	4990.74568584957
671	1.7	5012.213867	5018.46633627683	4991.21269260102
672	1.7	5021.070312	5018.9368974601	4991.67903407209
673	1.7	5022.727051	5019.40566976039	4992.14471146641
674	1.7	5022.711914	5019.87266672709	4992.60972598567
675	1.7	5022.093262	5020.33790175575	4993.07407882964
676	1.7	5029.594727	5020.80138809189	4993.53777119614
677	1.7	5022.078125	5021.26313883173	4994.00080428111
678	1.7	5017.353516	5021.72316692439	4994.46317927851
679	1.7	5022.45166	5022.18148517565	4994.92489738041
680	1.7	5022.516602	5022.63810624798	4995.38595977693
681	1.7	5024.353516	5023.09304266476	4995.84636765627
682	1.7	5021.006836	5023.54630681074	4996.3061222047
683	1.7	5025.475586	5023.99791093408	4996.76522460656
684	1.7	5028.357422	5024.44786714991	4997.22367604425
685	1.7	5034.393555	5024.89618744069	4997.68147769825
686	1.7	5027.461914	5025.34288365815	4998.13863074711
687	1.7	5024.532715	5025.78796752671	4998.59513636743
688	1.7	5025.231445	5026.2314506438	4999.05099573391
689	1.7	5030.002441	5026.67334448162	4999.50621001929
690	1.7	5033.296875	5027.11366039054	4999.96078039439
691	1.7	5033.819336	5027.55240959872	5000.41470802809
692	1.7	5025.508789	5027.98960321594	5000.86799408735
693	1.7	5030.019531	5028.4252522337	5001.32063973718
694	1.7	5040.850098	5028.85936752692	5001.77264614067
695	1.7	5036.10791	5029.29195985708	5002.22401445899
696	1.7	5028.341797	5029.72303987228	5002.67474585134
697	1.7	5036.659668	5030.15261810886	5003.12484147502
698	1.7	5027.348145	5030.5807049944	5003.57430248539
699	1.7	5028.080566	5031.00731084777	5004.02313003586
700	1.7	5030.361816	5031.43244588062	5004.47132527793
701	1.7	5034.702637	5031.85612020033	5004.91888936116
702	1.7	5032.807129	5032.27834380946	5005.36582343316
703	1.7	5026.208008	5032.69912660918	5005.81212863964
704	1.7	5033.068848	5033.11847839912	5006.25780612436
705	1.7	5038.509277	5033.53640887881	5006.70285702914
706	1.7	5035.436523	5033.95292765046	5007.14728249389
707	1.7	5027.98291	5034.36804421882	5007.59108365656
708	1.7	5034.929199	5034.78176799248	5008.0342616532
709	1.7	5035.422852	5035.19410828663	5008.47681761791
710	1.7	5041.670898	5035.60507432281	5008.91875268286
711	1.7	5037.155762	5036.01467523022	5009.3600679783
712	1.7	5036.994141	5036.42292004833	5009.80076463255
713	1.7	5031.86377	5036.82981772617	5010.24084377198
714	1.7	5030.884766	5037.23537712544	5010.68030652106
715	1.7	5037.123535	5037.6396070202	5011.11915400231
716	1.7	5040.589355	5038.04251609803	5011.55738733634
717	1.7	5038.889648	5038.44411296259	5011.99500764182
718	1.7	5039.477051	5038.84440613326	5012.43201603549
719	1.7	5036.106445	5039.24340404627	5012.86841363218
720	1.7	5037.626465	5039.64111505716	5013.30420154479
721	1.7	5039.887695	5040.03754744041	5013.73938088427
722	1.7	5039.919922	5040.43270939047	5014.17395275969
723	1.7	5041.57373	5040.82660902423	5014.60791827816
724	1.7	5039.557129	5041.21925438008	5015.04127854488
725	1.7	5036.042969	5041.6106534208	5015.47403466314
726	1.7	5035.40625	5042.00081403314	5015.90618773428
727	1.7	5043.010742	5042.38974402876	5016.33773885774
728	1.7	5040.130371	5042.77745114654	5016.76868913104
729	1.7	5041.242188	5043.16394305214	5017.19903964977
730	1.7	5037.056641	5043.54922733893	5017.62879150762
731	1.7	5042.321777	5043.93331153022	5018.05794579634
732	1.7	5049.163574	5044.31620307876	5018.48650360578
733	1.7	5050.398438	5044.6979093677	5018.91446602386
734	1.7	5049.179688	5045.07843771268	5019.34183413661
735	1.7	5042.46875	5045.45779536096	5019.76860902811
736	1.7	5040.341797	5045.835989494	5020.19479178056
737	1.7	5049.802246	5046.21302722693	5020.62038347424
738	1.7	5049.983398	5046.5889156094	5021.0453851875
739	1.7	5049.459473	5046.96366162764	5021.46979799679
740	1.7	5050.675781	5047.33727220395	5021.89362297668
741	1.7	5058.075195	5047.70975419747	5022.31686119978
742	1.7	5047.111328	5048.08111440623	5022.73951373684
743	1.7	5046.370605	5048.45135956659	5023.16158165667
744	1.7	5048.01123	5048.82049635401	5023.5830660262
745	1.7	5042.145508	5049.188531385	5024.00396791045
746	1.7	5048.208008	5049.55547121618	5024.42428837252
747	1.7	5045.746582	5049.92132234663	5024.84402847364
748	1.7	5044.535645	5050.28609121737	5025.2631892731
749	1.7	5049.918945	5050.64978421198	5025.68177182834
750	1.7	5050.474121	5051.01240765857	5026.09977719486
751	1.7	5051.807617	5051.37396782916	5026.51720642629
752	1.7	5057.056641	5051.73447094036	5026.93406057434
753	1.7	5055.193848	5052.09392315524	5027.35034068886
754	1.7	5052.526367	5052.45233058271	5027.76604781778
755	1.7	5052.413574	5052.80969927816	5028.18118300715
756	1.7	5047.895996	5053.16603524531	5028.59574730112
757	1.7	5057.894043	5053.52134443556	5029.00974174198
758	1.7	5058.859863	5053.87563274863	5029.42316737009
759	1.7	5062.130859	5054.22890603432	5029.83602522395
760	1.7	5055.299316	5054.58117009149	5030.24831634018
761	1.7	5055.885254	5054.93243067028	5030.66004175351
762	1.7	5062.90918	5055.2826934714	5031.07120249678
763	1.7	5056.033691	5055.63196414671	5031.48179960097
764	1.7	5054.259277	5055.98024830102	5031.89183409515
765	1.7	5048.799316	5056.32755149134	5032.30130700654
766	1.7	5048.671875	5056.67387922749	5032.71021936048
767	1.7	5052.401855	5057.01923697378	5033.11857218043
768	1.7	5052.05127	5057.36363014833	5033.52636648798
769	1.7	5047.930664	5057.70706412361	5033.93360330284
770	1.7	5048.469727	5058.04954422811	5034.34028364287
771	1.7	5050.266113	5058.39107574526	5034.74640852405
772	1.7	5052.400391	5058.73166391549	5035.15197896048
773	1.7	5048.803223	5059.07131393555	5035.55699596443
774	1.7	5046.274414	5059.41003095894	5035.96146054627
775	1.7	5046.961426	5059.74782009764	5036.36537371453
776	1.7	5048.423828	5060.0846864213	5036.76873647587
777	1.7	5048.35791	5060.42063495778	5037.1715498351
778	1.7	5045.17334	5060.7556706947	5037.57381479518
779	1.7	5050.222656	5061.08979857879	5037.97553235719
780	1.7	5049.833496	5061.42302351624	5038.37670352038
781	1.7	5053.882324	5061.75535037439	5038.77732928214
782	1.7	5053.022461	5062.08678398055	5039.17741063801
783	1.7	5055.098145	5062.41732912396	5039.57694858169
784	1.7	5055.57959	5062.74699055509	5039.97594410501
785	1.7	5053.830078	5063.07577298601	5040.37439819798
786	1.7	5048.733398	5063.40368109197	5040.77231184876
787	1.7	5056.25	5063.73071951066	5041.16968604367
788	1.7	5053.79541	5064.05689284254	5041.56652176719
789	1.7	5057.330566	5064.38220565247	5041.96282000196
790	1.7	5063.164062	5064.70666246887	5042.35858172879
791	1.7	5066.112305	5065.03026778413	5042.75380792665
792	1.7	5065.68457	5065.35302605614	5043.14849957268
793	1.7	5066.313965	5065.67494170747	5043.54265764219
794	1.7	5062.84082	5065.9960191258	5043.93628310867
795	1.7	5058.709473	5066.31626266534	5044.32937694377
796	1.7	5067.172363	5066.63567664574	5044.72194011733
797	1.7	5061.263672	5066.95426535391	5045.11397359736
798	1.7	5053.157715	5067.27203304325	5045.50547835005
799	1.7	5055.098145	5067.58898393398	5045.89645533976
800	1.7	5065.787109	5067.9051222146	5046.28690552907
801	1.7	5063.837891	5068.22045204113	5046.6768298787
802	1.7	5065.776855	5068.5349775374	5047.06622934759
803	1.7	5072.301758	5068.8487027965	5047.45510489286
804	1.7	5059.80957	5069.16163187999	5047.84345746981
805	1.7	5069.027832	5069.47376881825	5048.23128803194
806	1.7	5067.914062	5069.78511761182	5048.61859753097
807	1.7	5071.437012	5070.09568223032	5049.00538691678
808	1.7	5069.451172	5070.40546661414	5049.39165713746
809	1.7	5067.083984	5070.71447467372	5049.77740913932
810	1.7	5079.260254	5071.02271028981	5050.16264386686
811	1.7	5073.466797	5071.33017731482	5050.54736226278
812	1.7	5074.556152	5071.6368795721	5050.931565268
813	1.7	5072.561035	5071.94282085615	5051.31525382164
814	1.7	5071.26416	5072.24800493403	5051.69842886104
815	1.7	5079.473633	5072.55243554452	5052.08109132175
