time (s)	Current (A)	Current (A)
	Device 1	Device 2
0.07822	-1.743	-1.206E-4
0.07824	-1.741	-1.203E-4
0.07825	-1.74	-1.201E-4
0.07827	-1.738	-1.198E-4
0.07829	-1.737	-1.195E-4
0.07831	-1.735	-1.193E-4
0.07833	-1.734	-1.19E-4
0.07834	-1.733	-1.188E-4
0.07836	-1.731	-1.185E-4
0.07838	-1.73	-1.182E-4
0.0784	-1.728	-1.18E-4
0.07841	-1.727	-1.177E-4
0.07843	-1.725	-1.175E-4
0.07845	-1.724	-1.172E-4
0.07847	-1.723	-1.17E-4
0.07849	-1.721	-1.167E-4
0.0785	-1.72	-1.165E-4
0.07852	-1.718	-1.162E-4
0.07854	-1.717	-1.16E-4
0.07856	-1.716	-1.157E-4
0.07857	-1.714	-1.155E-4
0.07859	-1.713	-1.152E-4
0.07861	-1.711	-1.15E-4
0.07863	-1.71	-1.147E-4
0.07864	-1.708	-1.145E-4
0.07866	-1.707	-1.142E-4
0.07868	-1.706	-1.14E-4
0.0787	-1.704	-1.137E-4
0.07872	-1.703	-1.135E-4
0.07873	-1.701	-1.132E-4
0.07875	-1.7	-1.13E-4
0.07877	-1.699	-1.128E-4
0.07879	-1.697	-1.125E-4
0.0788	-1.696	-1.123E-4
0.07882	-1.694	-1.12E-4
0.07884	-1.693	-1.118E-4
0.07886	-1.691	-1.115E-4
0.07887	-1.69	-1.113E-4
0.07889	-1.689	-1.11E-4
0.07891	-1.687	-1.108E-4
0.07893	-1.686	-1.106E-4
0.07895	-1.684	-1.103E-4
0.07896	-1.683	-1.101E-4
0.07898	-1.681	-1.098E-4
0.079	-1.68	-1.096E-4
0.07902	-1.679	-1.094E-4
0.07904	-1.677	-1.091E-4
0.07905	-1.676	-1.089E-4
0.07907	-1.674	-1.086E-4
0.07909	-1.673	-1.084E-4
0.07911	-1.671	-1.082E-4
0.07912	-1.67	-1.079E-4
0.07914	-1.669	-1.077E-4
0.07916	-1.667	-1.075E-4
0.07918	-1.666	-1.072E-4
0.0792	-1.664	-1.07E-4
0.07922	-1.663	-1.067E-4
0.07923	-1.661	-1.065E-4
0.07925	-1.66	-1.063E-4
0.07927	-1.658	-1.06E-4
0.07929	-1.657	-1.058E-4
0.07931	-1.656	-1.056E-4
0.07932	-1.654	-1.053E-4
0.07934	-1.653	-1.051E-4
0.07936	-1.651	-1.048E-4
0.07938	-1.65	-1.046E-4
0.0794	-1.648	-1.044E-4
0.07942	-1.647	-1.041E-4
0.07943	-1.645	-1.039E-4
0.07945	-1.644	-1.037E-4
0.07947	-1.642	-1.034E-4
0.07949	-1.641	-1.032E-4
0.07951	-1.639	-1.03E-4
0.07953	-1.638	-1.027E-4
0.07955	-1.636	-1.025E-4
0.07956	-1.635	-1.023E-4
0.07958	-1.633	-1.02E-4
0.0796	-1.632	-1.018E-4
0.07962	-1.63	-1.015E-4
0.07964	-1.629	-1.013E-4
0.07966	-1.627	-1.011E-4
0.07968	-1.626	-1.008E-4
0.0797	-1.624	-1.006E-4
0.07971	-1.623	-1.004E-4
0.07973	-1.621	-1.001E-4
0.07975	-1.62	-9.99E-5
0.07977	-1.618	-9.966E-5
0.07979	-1.617	-9.943E-5
0.07981	-1.615	-9.919E-5
0.07983	-1.614	-9.896E-5
0.07983	-1.613	-9.89E-5
0.07984	-1.613	-9.887E-5
0.07984	-1.613	-9.881E-5
0.07984	-1.613	-9.88E-5
0.07984	-1.613	-9.88E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.879E-5
0.07984	-1.613	-9.878E-5
0.07984	-1.612	-9.878E-5
0.07985	-1.612	-9.876E-5
0.07985	-1.612	-9.873E-5
0.07985	-1.612	-9.867E-5
0.07986	-1.611	-9.856E-5
0.07988	-1.609	-9.832E-5
0.07992	-1.606	-9.785E-5
0.07996	-1.603	-9.736E-5
0.08	-1.6	-9.688E-5
0.08004	-1.597	-9.64E-5
0.08008	-1.593	-9.593E-5
0.08012	-1.59	-9.546E-5
0.08016	-1.587	-9.499E-5
0.0802	-1.584	-9.453E-5
0.08024	-1.581	-9.406E-5
0.08028	-1.578	-9.36E-5
0.08032	-1.574	-9.314E-5
0.08036	-1.571	-9.267E-5
0.0804	-1.568	-9.221E-5
0.08044	-1.565	-9.175E-5
0.08048	-1.561	-9.129E-5
0.08052	-1.558	-9.083E-5
0.08056	-1.555	-9.037E-5
0.08061	-1.552	-8.991E-5
0.08065	-1.548	-8.945E-5
0.08069	-1.545	-8.899E-5
0.08073	-1.542	-8.853E-5
0.08077	-1.538	-8.807E-5
0.08081	-1.535	-8.762E-5
0.08086	-1.532	-8.716E-5
0.0809	-1.528	-8.671E-5
0.08094	-1.525	-8.625E-5
0.08098	-1.521	-8.58E-5
0.08103	-1.518	-8.534E-5
0.08107	-1.514	-8.489E-5
0.08111	-1.511	-8.444E-5
0.08116	-1.508	-8.399E-5
0.0812	-1.504	-8.354E-5
0.08124	-1.501	-8.309E-5
0.08129	-1.497	-8.264E-5
0.08133	-1.494	-8.219E-5
0.08137	-1.49	-8.174E-5
0.08142	-1.487	-8.129E-5
0.08146	-1.483	-8.084E-5
0.08151	-1.479	-8.04E-5
0.08155	-1.476	-7.995E-5
0.0816	-1.472	-7.951E-5
0.08164	-1.469	-7.906E-5
0.08169	-1.465	-7.862E-5
0.08173	-1.461	-7.818E-5
0.08178	-1.458	-7.773E-5
0.08182	-1.454	-7.729E-5
0.08187	-1.45	-7.685E-5
0.08192	-1.447	-7.641E-5
0.08196	-1.443	-7.597E-5
0.08201	-1.439	-7.553E-5
0.08206	-1.436	-7.51E-5
0.0821	-1.432	-7.466E-5
0.08215	-1.428	-7.422E-5
0.0822	-1.424	-7.379E-5
0.08224	-1.42	-7.335E-5
0.08229	-1.417	-7.292E-5
0.08234	-1.413	-7.248E-5
0.08239	-1.409	-7.205E-5
0.08244	-1.405	-7.162E-5
0.08248	-1.401	-7.119E-5
0.08253	-1.397	-7.076E-5
0.08258	-1.393	-7.033E-5
0.08263	-1.39	-6.99E-5
0.08268	-1.386	-6.947E-5
0.08273	-1.382	-6.904E-5
0.08278	-1.378	-6.862E-5
0.08283	-1.374	-6.819E-5
0.08288	-1.37	-6.776E-5
0.08293	-1.366	-6.734E-5
0.08298	-1.362	-6.692E-5
0.08303	-1.358	-6.649E-5
0.08308	-1.353	-6.607E-5
0.08313	-1.349	-6.565E-5
0.08318	-1.345	-6.523E-5
0.08324	-1.341	-6.481E-5
0.08329	-1.337	-6.439E-5
0.08334	-1.333	-6.397E-5
0.08339	-1.329	-6.356E-5
0.08344	-1.325	-6.314E-5
0.0835	-1.32	-6.272E-5
0.08355	-1.316	-6.231E-5
0.0836	-1.312	-6.189E-5
0.08365	-1.308	-6.148E-5
0.08371	-1.303	-6.107E-5
0.08376	-1.299	-6.066E-5
0.08382	-1.295	-6.025E-5
0.08387	-1.29	-5.984E-5
0.08392	-1.286	-5.943E-5
0.08398	-1.282	-5.902E-5
0.08403	-1.277	-5.861E-5
0.08409	-1.273	-5.821E-5
0.08414	-1.268	-5.78E-5
0.0842	-1.264	-5.74E-5
0.08426	-1.26	-5.699E-5
0.08431	-1.255	-5.659E-5
0.08437	-1.251	-5.619E-5
0.08442	-1.246	-5.579E-5
0.08448	-1.242	-5.538E-5
0.08454	-1.237	-5.499E-5
0.08459	-1.232	-5.459E-5
0.08465	-1.228	-5.419E-5
0.08471	-1.223	-5.379E-5
0.08477	-1.219	-5.34E-5
0.08483	-1.214	-5.3E-5
0.08489	-1.209	-5.261E-5
0.08494	-1.204	-5.221E-5
0.085	-1.2	-5.182E-5
0.08506	-1.195	-5.143E-5
0.08512	-1.19	-5.104E-5
0.08518	-1.185	-5.065E-5
0.08524	-1.181	-5.026E-5
0.0853	-1.176	-4.987E-5
0.08536	-1.171	-4.949E-5
0.08542	-1.166	-4.91E-5
0.08549	-1.161	-4.871E-5
0.08555	-1.156	-4.833E-5
0.08561	-1.151	-4.795E-5
0.08567	-1.146	-4.756E-5
0.08573	-1.141	-4.718E-5
0.0858	-1.136	-4.68E-5
0.08586	-1.131	-4.642E-5
0.08592	-1.126	-4.605E-5
0.08599	-1.121	-4.567E-5
0.08605	-1.116	-4.529E-5
0.08611	-1.111	-4.491E-5
0.08618	-1.106	-4.454E-5
0.08624	-1.101	-4.417E-5
0.08631	-1.095	-4.379E-5
0.08637	-1.09	-4.342E-5
0.08644	-1.085	-4.305E-5
0.08651	-1.08	-4.268E-5
0.08657	-1.074	-4.231E-5
0.08664	-1.069	-4.194E-5
0.08671	-1.064	-4.158E-5
0.08677	-1.058	-4.121E-5
0.08684	-1.053	-4.084E-5
0.08691	-1.047	-4.048E-5
0.08698	-1.042	-4.012E-5
0.08705	-1.036	-3.975E-5
0.08711	-1.031	-3.939E-5
0.08718	-1.025	-3.903E-5
0.08725	-1.02	-3.867E-5
0.08732	-1.014	-3.831E-5
0.08739	-1.009	-3.796E-5
0.08746	-1.003	-3.76E-5
0.08754	-0.9972	-3.725E-5
0.08761	-0.9915	-3.689E-5
0.08768	-0.9857	-3.654E-5
0.08775	-0.9799	-3.618E-5
0.08782	-0.9741	-3.583E-5
0.0879	-0.9683	-3.548E-5
0.08797	-0.9624	-3.513E-5
0.08804	-0.9565	-3.478E-5
0.08812	-0.9506	-3.444E-5
0.08819	-0.9447	-3.409E-5
0.08827	-0.9387	-3.374E-5
0.08834	-0.9326	-3.34E-5
0.08842	-0.9266	-3.305E-5
0.08849	-0.9205	-3.271E-5
0.08857	-0.9144	-3.237E-5
0.08865	-0.9082	-3.203E-5
0.08872	-0.9021	-3.169E-5
0.0888	-0.8959	-3.135E-5
0.08888	-0.8896	-3.101E-5
0.08896	-0.8833	-3.067E-5
0.08904	-0.877	-3.034E-5
0.08912	-0.8707	-3E-5
0.0892	-0.8643	-2.967E-5
0.08928	-0.8578	-2.933E-5
0.08936	-0.8514	-2.9E-5
0.08944	-0.8449	-2.867E-5
0.08952	-0.8384	-2.834E-5
0.0896	-0.8318	-2.801E-5
0.08968	-0.8252	-2.768E-5
0.08977	-0.8186	-2.735E-5
0.08985	-0.8119	-2.703E-5
0.08994	-0.8052	-2.67E-5
0.09002	-0.7984	-2.637E-5
0.0901	-0.7916	-2.605E-5
0.09019	-0.7848	-2.573E-5
0.09028	-0.7779	-2.54E-5
0.09036	-0.771	-2.508E-5
0.09045	-0.764	-2.476E-5
0.09054	-0.757	-2.444E-5
0.09062	-0.75	-2.412E-5
0.09071	-0.7429	-2.38E-5
0.0908	-0.7358	-2.349E-5
0.09089	-0.7286	-2.317E-5
0.09098	-0.7214	-2.286E-5
0.09107	-0.7142	-2.254E-5
0.09116	-0.7069	-2.223E-5
0.09126	-0.6995	-2.191E-5
0.09135	-0.6922	-2.16E-5
0.09144	-0.6847	-2.129E-5
0.09153	-0.6772	-2.098E-5
0.09163	-0.6697	-2.067E-5
0.09172	-0.6621	-2.036E-5
0.09182	-0.6545	-2.005E-5
0.09191	-0.6468	-1.974E-5
0.09201	-0.6391	-1.944E-5
0.09211	-0.6313	-1.913E-5
0.09221	-0.6235	-1.882E-5
0.0923	-0.6156	-1.852E-5
0.0924	-0.6077	-1.822E-5
0.0925	-0.5997	-1.791E-5
0.0926	-0.5917	-1.761E-5
0.0927	-0.5837	-1.731E-5
0.0928	-0.5757	-1.701E-5
0.0929	-0.5677	-1.672E-5
0.093	-0.5597	-1.643E-5
0.0931	-0.5517	-1.614E-5
0.0932	-0.5437	-1.585E-5
0.0933	-0.5357	-1.557E-5
0.0934	-0.5277	-1.529E-5
0.0935	-0.5197	-1.501E-5
0.0936	-0.5117	-1.473E-5
0.0937	-0.5037	-1.445E-5
0.0938	-0.4957	-1.418E-5
0.0939	-0.4877	-1.391E-5
0.094	-0.4797	-1.364E-5
0.0941	-0.4717	-1.338E-5
0.0942	-0.4637	-1.311E-5
0.0943	-0.4557	-1.285E-5
0.0944	-0.4477	-1.259E-5
0.0945	-0.4397	-1.233E-5
0.0946	-0.4317	-1.207E-5
0.0947	-0.4237	-1.182E-5
0.0948	-0.4157	-1.156E-5
0.0949	-0.4077	-1.131E-5
0.095	-0.3997	-1.106E-5
0.0951	-0.3917	-1.081E-5
0.0952	-0.3837	-1.057E-5
0.0953	-0.3757	-1.032E-5
0.0954	-0.3677	-1.008E-5
0.0955	-0.3597	-9.835E-6
0.0956	-0.3517	-9.595E-6
0.0957	-0.3437	-9.356E-6
0.0958	-0.3357	-9.118E-6
0.0959	-0.3277	-8.882E-6
0.096	-0.3197	-8.648E-6
0.0961	-0.3117	-8.414E-6
0.0962	-0.3037	-8.182E-6
0.0963	-0.2957	-7.951E-6
0.0964	-0.2877	-7.722E-6
0.0965	-0.2797	-7.493E-6
0.0966	-0.2717	-7.266E-6
0.0967	-0.2637	-7.04E-6
0.0968	-0.2557	-6.815E-6
0.0969	-0.2477	-6.591E-6
0.097	-0.2397	-6.368E-6
0.0971	-0.2317	-6.146E-6
0.0972	-0.2237	-5.925E-6
0.0973	-0.2157	-5.705E-6
0.0974	-0.2077	-5.486E-6
0.0975	-0.1997	-5.268E-6
0.0976	-0.1917	-5.05E-6
0.0977	-0.1837	-4.834E-6
0.0978	-0.1757	-4.618E-6
0.0979	-0.1677	-4.403E-6
0.098	-0.1597	-4.188E-6
0.0981	-0.1517	-3.974E-6
0.0982	-0.1437	-3.761E-6
0.0983	-0.1357	-3.549E-6
0.0984	-0.1277	-3.336E-6
0.0985	-0.1197	-3.125E-6
0.0986	-0.1117	-2.914E-6
0.0987	-0.1037	-2.703E-6
0.0988	-0.09573	-2.493E-6
0.0989	-0.08773	-2.284E-6
0.099	-0.07973	-2.074E-6
0.0991	-0.07173	-1.865E-6
0.0992	-0.06373	-1.656E-6
0.0993	-0.05573	-1.448E-6
0.0994	-0.04773	-1.24E-6
0.0995	-0.03973	-1.032E-6
0.0996	-0.03173	-8.237E-7
0.0997	-0.02373	-6.159E-7
0.0998	-0.01573	-4.083E-7
0.0999	-0.007734	-2.007E-7
0.1	0	-8.124E-21
0.1	1.25E-4	3.243E-9
0.1	1.406E-4	3.649E-9
0.1	1.719E-4	4.459E-9
0.1	1.875E-4	4.865E-9
0.1	2.188E-4	5.676E-9
0.1	2.813E-4	7.297E-9
0.1	3.125E-4	8.108E-9
0.1	3.75E-4	9.729E-9
0.1	4.063E-4	1.054E-8
0.1	4.688E-4	1.216E-8
0.1	5.938E-4	1.541E-8
0.1	8.438E-4	2.189E-8
0.1	0.001344	3.486E-8
0.1	0.002344	6.081E-8
0.1001	0.004344	1.127E-7
0.1001	0.008344	2.165E-7
0.1002	0.0124	3.218E-7
0.1002	0.01637	4.247E-7
0.1003	0.02036	5.284E-7
0.1003	0.02432	6.311E-7
0.1004	0.02827	7.337E-7
0.1004	0.03225	8.371E-7
0.1005	0.03626	9.412E-7
0.1005	0.0403	1.046E-6
0.1006	0.04437	1.152E-6
0.1006	0.04848	1.259E-6
0.1007	0.05263	1.367E-6
0.1007	0.05682	1.476E-6
0.1008	0.06104	1.586E-6
0.1008	0.06531	1.697E-6
0.1009	0.06962	1.809E-6
0.1009	0.07398	1.923E-6
0.101	0.07839	2.038E-6
0.101	0.08285	2.155E-6
0.1011	0.08737	2.273E-6
0.1011	0.09196	2.393E-6
0.1012	0.09661	2.514E-6
0.1013	0.1013	2.638E-6
0.1013	0.1061	2.764E-6
0.1014	0.111	2.893E-6
0.1015	0.116	3.024E-6
0.1015	0.1211	3.158E-6
0.1016	0.1263	3.295E-6
0.1016	0.1317	3.436E-6
0.1017	0.1372	3.582E-6
0.1018	0.1429	3.732E-6
0.1019	0.1488	3.889E-6
0.1019	0.155	4.053E-6
0.102	0.1615	4.227E-6
0.1021	0.1685	4.414E-6
0.1022	0.1762	4.619E-6
0.1023	0.1842	4.834E-6
0.1024	0.1922	5.049E-6
0.1025	0.2002	5.264E-6
0.1026	0.2082	5.481E-6
0.1027	0.216	5.692E-6
0.1028	0.2228	5.878E-6
0.1029	0.2291	6.049E-6
0.1029	0.2349	6.208E-6
0.103	0.2404	6.36E-6
0.1031	0.2457	6.505E-6
0.1031	0.2509	6.646E-6
0.1032	0.2558	6.783E-6
0.1033	0.2607	6.917E-6
0.1033	0.2654	7.049E-6
0.1034	0.27	7.177E-6
0.1034	0.2745	7.303E-6
0.1035	0.279	7.428E-6
0.1035	0.2834	7.55E-6
0.1036	0.2877	7.671E-6
0.1036	0.2919	7.79E-6
0.1037	0.2961	7.907E-6
0.1038	0.3002	8.023E-6
0.1038	0.3042	8.138E-6
0.1039	0.3082	8.252E-6
0.1039	0.3122	8.364E-6
0.104	0.3161	8.476E-6
0.104	0.32	8.587E-6
0.104	0.3238	8.696E-6
0.1041	0.3276	8.805E-6
0.1041	0.3314	8.913E-6
0.1042	0.3351	9.02E-6
0.1042	0.3388	9.126E-6
0.1043	0.3424	9.232E-6
0.1043	0.346	9.337E-6
0.1044	0.3496	9.442E-6
0.1044	0.3532	9.545E-6
0.1045	0.3567	9.649E-6
0.1045	0.3602	9.751E-6
0.1045	0.3637	9.853E-6
0.1046	0.3672	9.955E-6
0.1046	0.3706	1.006E-5
0.1047	0.374	1.016E-5
0.1047	0.3774	1.026E-5
0.1048	0.3808	1.036E-5
0.1048	0.3841	1.046E-5
0.1048	0.3875	1.056E-5
0.1049	0.3908	1.065E-5
0.1049	0.3941	1.075E-5
0.105	0.3973	1.085E-5
0.105	0.4006	1.095E-5
0.105	0.4038	1.105E-5
0.1051	0.407	1.114E-5
0.1051	0.4102	1.124E-5
0.1052	0.4134	1.134E-5
0.1052	0.4166	1.143E-5
0.1052	0.4198	1.153E-5
0.1053	0.4229	1.162E-5
0.1053	0.426	1.172E-5
0.1054	0.4291	1.181E-5
0.1054	0.4322	1.191E-5
0.1054	0.4353	1.2E-5
0.1055	0.4384	1.21E-5
0.1055	0.4414	1.219E-5
0.1056	0.4445	1.229E-5
0.1056	0.4475	1.238E-5
0.1056	0.4505	1.247E-5
0.1057	0.4535	1.257E-5
0.1057	0.4565	1.266E-5
0.1057	0.4595	1.276E-5
0.1058	0.4625	1.285E-5
0.1058	0.4654	1.294E-5
0.1059	0.4684	1.303E-5
0.1059	0.4713	1.313E-5
0.1059	0.4743	1.322E-5
0.106	0.4772	1.331E-5
0.106	0.4801	1.341E-5
0.106	0.483	1.35E-5
0.1061	0.4859	1.359E-5
0.1061	0.4888	1.368E-5
0.1061	0.4916	1.377E-5
0.1062	0.4945	1.387E-5
0.1062	0.4974	1.396E-5
0.1063	0.5002	1.405E-5
0.1063	0.503	1.414E-5
0.1063	0.5059	1.423E-5
0.1064	0.5087	1.433E-5
0.1064	0.5115	1.442E-5
0.1064	0.5143	1.451E-5
0.1065	0.5171	1.46E-5
0.1065	0.5199	1.469E-5
0.1065	0.5227	1.478E-5
0.1066	0.5255	1.488E-5
0.1066	0.5283	1.497E-5
0.1066	0.531	1.506E-5
0.1067	0.5338	1.515E-5
0.1067	0.5365	1.524E-5
0.1067	0.5393	1.533E-5
0.1068	0.542	1.543E-5
0.1068	0.5448	1.552E-5
0.1068	0.5475	1.561E-5
0.1069	0.5502	1.57E-5
0.1069	0.5529	1.579E-5
0.1069	0.5556	1.588E-5
0.107	0.5583	1.597E-5
0.107	0.561	1.607E-5
0.107	0.5637	1.616E-5
0.1071	0.5664	1.625E-5
0.1071	0.5691	1.634E-5
0.1071	0.5718	1.643E-5
0.1072	0.5744	1.652E-5
0.1072	0.5771	1.662E-5
0.1072	0.5798	1.671E-5
0.1073	0.5824	1.68E-5
0.1073	0.5851	1.689E-5
0.1073	0.5877	1.698E-5
0.1074	0.5904	1.708E-5
0.1074	0.593	1.717E-5
0.1074	0.5956	1.726E-5
0.1075	0.5983	1.735E-5
0.1075	0.6009	1.744E-5
0.1075	0.6035	1.754E-5
0.1076	0.6061	1.763E-5
0.1076	0.6087	1.772E-5
0.1076	0.6114	1.781E-5
0.1077	0.614	1.791E-5
0.1077	0.6166	1.8E-5
0.1077	0.6192	1.809E-5
0.1078	0.6217	1.818E-5
0.1078	0.6243	1.828E-5
0.1078	0.6269	1.837E-5
0.1079	0.6295	1.846E-5
0.1079	0.6321	1.856E-5
0.1079	0.6347	1.865E-5
0.108	0.6372	1.874E-5
0.108	0.6398	1.884E-5
0.108	0.6424	1.893E-5
0.1081	0.6449	1.902E-5
0.1081	0.6475	1.912E-5
0.1081	0.6501	1.921E-5
0.1082	0.6526	1.931E-5
0.1082	0.6552	1.94E-5
0.1082	0.6577	1.949E-5
0.1083	0.6603	1.959E-5
0.1083	0.6628	1.968E-5
0.1083	0.6653	1.978E-5
0.1083	0.6679	1.987E-5
0.1084	0.6704	1.997E-5
0.1084	0.673	2.006E-5
0.1084	0.6755	2.016E-5
0.1085	0.678	2.025E-5
0.1085	0.6805	2.035E-5
0.1085	0.6831	2.045E-5
0.1086	0.6856	2.054E-5
0.1086	0.6881	2.064E-5
0.1086	0.6906	2.073E-5
0.1087	0.6931	2.083E-5
0.1087	0.6957	2.093E-5
0.1087	0.6982	2.102E-5
0.1088	0.7007	2.112E-5
0.1088	0.7032	2.122E-5
0.1088	0.7057	2.131E-5
0.1089	0.7082	2.141E-5
0.1089	0.7107	2.151E-5
0.1089	0.7132	2.161E-5
0.1089	0.7157	2.17E-5
0.109	0.7182	2.18E-5
0.109	0.7207	2.19E-5
0.109	0.7232	2.2E-5
0.1091	0.7257	2.21E-5
0.1091	0.7282	2.22E-5
0.1091	0.7307	2.229E-5
0.1092	0.7332	2.239E-5
0.1092	0.7356	2.249E-5
0.1092	0.7381	2.259E-5
0.1093	0.7406	2.269E-5
0.1093	0.7431	2.279E-5
0.1093	0.7456	2.289E-5
0.1094	0.7481	2.299E-5
0.1094	0.7505	2.309E-5
0.1094	0.753	2.319E-5
0.1094	0.7555	2.329E-5
0.1095	0.758	2.34E-5
0.1095	0.7605	2.35E-5
0.1095	0.7629	2.36E-5
0.1096	0.7654	2.37E-5
0.1096	0.7679	2.38E-5
0.1096	0.7704	2.391E-5
0.1097	0.7728	2.401E-5
0.1097	0.7753	2.411E-5
0.1097	0.7778	2.421E-5
0.1098	0.7802	2.432E-5
0.1098	0.7827	2.442E-5
0.1098	0.7852	2.452E-5
0.1098	0.7876	2.463E-5
0.1099	0.7901	2.473E-5
0.1099	0.7926	2.484E-5
0.1099	0.7951	2.494E-5
0.11	0.7975	2.505E-5
0.11	0.8	2.515E-5
0.11	0.8025	2.526E-5
0.1101	0.8049	2.536E-5
0.1101	0.8074	2.547E-5
0.1101	0.8099	2.558E-5
0.1102	0.8123	2.568E-5
0.1102	0.8148	2.579E-5
0.1102	0.8172	2.59E-5
0.1102	0.8197	2.601E-5
0.1103	0.8222	2.611E-5
0.1103	0.8246	2.622E-5
0.1103	0.8271	2.633E-5
0.1104	0.8296	2.644E-5
0.1104	0.832	2.655E-5
0.1104	0.8345	2.666E-5
0.1105	0.837	2.677E-5
0.1105	0.8394	2.688E-5
0.1105	0.8419	2.699E-5
0.1106	0.8444	2.71E-5
0.1106	0.8468	2.721E-5
0.1106	0.8493	2.732E-5
0.1106	0.8518	2.743E-5
0.1107	0.8542	2.754E-5
0.1107	0.8567	2.765E-5
0.1107	0.8592	2.777E-5
0.1108	0.8616	2.788E-5
0.1108	0.8641	2.799E-5
0.1108	0.8666	2.811E-5
0.1109	0.8691	2.822E-5
0.1109	0.8715	2.833E-5
0.1109	0.874	2.845E-5
0.111	0.8765	2.856E-5
0.111	0.8789	2.868E-5
0.111	0.8814	2.879E-5
0.111	0.8839	2.891E-5
0.1111	0.8864	2.903E-5
0.1111	0.8888	2.914E-5
0.1111	0.8913	2.926E-5
0.1112	0.8938	2.938E-5
0.1112	0.8963	2.949E-5
0.1112	0.8988	2.961E-5
0.1113	0.9012	2.973E-5
0.1113	0.9037	2.985E-5
0.1113	0.9062	2.997E-5
0.1114	0.9087	3.009E-5
0.1114	0.9112	3.021E-5
0.1114	0.9137	3.033E-5
0.1115	0.9161	3.045E-5
0.1115	0.9186	3.057E-5
0.1115	0.9211	3.069E-5
0.1115	0.9236	3.082E-5
0.1116	0.9261	3.094E-5
0.1116	0.9286	3.106E-5
0.1116	0.9311	3.118E-5
0.1117	0.9336	3.131E-5
0.1117	0.9361	3.143E-5
0.1117	0.9386	3.156E-5
0.1118	0.9411	3.168E-5
0.1118	0.9436	3.181E-5
0.1118	0.9461	3.193E-5
0.1119	0.9486	3.206E-5
0.1119	0.9511	3.219E-5
0.1119	0.9536	3.231E-5
0.112	0.9561	3.244E-5
0.112	0.9586	3.257E-5
0.112	0.9611	3.27E-5
0.112	0.9636	3.283E-5
0.1121	0.9662	3.296E-5
0.1121	0.9687	3.309E-5
0.1121	0.9712	3.322E-5
0.1122	0.9737	3.335E-5
0.1122	0.9762	3.348E-5
0.1122	0.9788	3.361E-5
0.1123	0.9813	3.374E-5
0.1123	0.9838	3.388E-5
0.1123	0.9863	3.401E-5
0.1124	0.9889	3.415E-5
0.1124	0.9914	3.428E-5
0.1124	0.9939	3.441E-5
0.1125	0.9965	3.455E-5
0.1125	0.999	3.469E-5
0.1125	1.002	3.482E-5
0.1126	1.004	3.496E-5
0.1126	1.007	3.51E-5
0.1126	1.009	3.524E-5
0.1126	1.012	3.538E-5
0.1127	1.014	3.552E-5
0.1127	1.017	3.566E-5
0.1127	1.019	3.58E-5
0.1128	1.022	3.594E-5
0.1128	1.025	3.608E-5
0.1128	1.027	3.622E-5
0.1129	1.03	3.636E-5
0.1129	1.032	3.651E-5
0.1129	1.035	3.665E-5
0.113	1.037	3.68E-5
0.113	1.04	3.694E-5
0.113	1.043	3.709E-5
0.1131	1.045	3.723E-5
0.1131	1.048	3.738E-5
0.1131	1.05	3.753E-5
0.1132	1.053	3.768E-5
0.1132	1.055	3.783E-5
0.1132	1.058	3.798E-5
0.1133	1.061	3.813E-5
0.1133	1.063	3.828E-5
0.1133	1.066	3.843E-5
0.1134	1.068	3.858E-5
0.1134	1.071	3.873E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.889E-5
0.1134	1.074	3.89E-5
0.1134	1.074	3.891E-5
0.1134	1.074	3.893E-5
0.1134	1.075	3.894E-5
0.1134	1.075	3.896E-5
0.1134	1.075	3.897E-5
0.1134	1.075	3.899E-5
0.1134	1.076	3.902E-5
0.1135	1.077	3.907E-5
0.1135	1.078	3.913E-5
0.1135	1.079	3.92E-5
0.1135	1.08	3.927E-5
0.1135	1.081	3.934E-5
0.1135	1.083	3.941E-5
0.1135	1.084	3.948E-5
0.1136	1.085	3.955E-5
0.1136	1.086	3.962E-5
0.1136	1.087	3.968E-5
0.1136	1.088	3.975E-5
0.1136	1.089	3.982E-5
0.1136	1.09	3.988E-5
0.1136	1.091	3.995E-5
0.1137	1.093	4.001E-5
0.1137	1.094	4.008E-5
0.1137	1.095	4.014E-5
0.1137	1.096	4.021E-5
0.1137	1.097	4.027E-5
0.1137	1.098	4.033E-5
0.1137	1.099	4.04E-5
0.1137	1.1	4.046E-5
0.1138	1.101	4.052E-5
0.1138	1.102	4.059E-5
0.1138	1.103	4.065E-5
0.1138	1.104	4.071E-5
0.1138	1.105	4.077E-5
0.1138	1.106	4.084E-5
0.1138	1.107	4.09E-5
0.1139	1.108	4.096E-5
