Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
1997	-0.7	12296.625	13116.8393606192	12374.958606849
1998	-0.7	12514.020508	13115.84377259	12373.1398809444
1999	-0.7	12403.324219	13114.8513023051	12371.3257976149
2000	-0.7	12610.40332	13113.8619363528	12369.5163357933
2001	0.8	12772.263672	13112.8756614484	12367.7114745521
2002	0.8	12916.214844	13183.1747598746	12497.4298515622
2003	0.8	13346.558594	13250.5765402304	12630.8882470586
2004	0.8	13329.019531	13315.2926471597	12754.0901176557
2005	0.8	13560.682617	13377.512406091	12868.2024842163
2006	0.8	13765.258789	13437.4058553726	12974.2287348862
2007	0.8	13610.412109	13495.1262803074	13073.0344296228
2008	0.8	13764.299805	13550.8123442056	13165.3688516993
2009	0.8	13645.310547	13604.5898909944	13251.8829673232
2010	0.8	13766.985352	13656.5734783198	13333.1443840297
2011	0.8	13743.146484	13706.8676880947	13409.6498176544
2012	0.8	13575.466797	13755.5682521705	13481.8354986223
2013	0.8	13646.388672	13802.7630235737	13550.0858766405
2014	0.8	13992.28125	13848.5328180539	13614.7409206367
2015	0.8	14113.383789	13892.9521461877	13676.1022580866
2016	0.8	13922.302734	13936.0898526835	13734.4383539895
2017	0.8	13742.8125	13978.0096766575	13789.9888935607
2018	0.8	13995.900391	14018.7707443202	13842.9685030786
2019	0.8	14214.84375	14058.4280036291	13893.5699191426
2020	0.8	13964.763672	14097.0326089214	13941.9666969072
2021	0.8	14164.005859	14134.6322622803	13988.3155318315
2022	0.8	13865.862305	14171.271517346	14032.7582564406
2023	0.8	14167.228516	14206.9920504237	14075.4235629597
2024	0.8	14300.035156	14241.8329030236	14116.4284940075
2025	0.8	14103.744141	14275.8306993714	14155.8797364336
2026	0.8	13996.208008	14309.0198419259	14193.8747475683
2027	0.8	14342.293945	14341.4326875192	14230.5027383722
2028	0.8	14460.318359	14373.0997063806	14265.8455340304
2029	0.8	14669.370117	14404.0496260008	14299.9783292859
2030	0.8	14466.21875	14434.3095615386	14332.9703531053
2031	0.8	14052.430664	14463.9051342532	14364.8854550341
2032	0.8	13828.961914	14492.8605792587	14395.7826237292
2033	0.8	14474.794922	14521.1988437331	14425.7164465975
2034	0.8	14206.94043	14548.9416765819	14454.7375181645
2035	0.8	14199.580078	14576.1097104314	14482.8928036957
2036	0.8	14389.017578	14602.7225367261	14510.2259636714
2037	0.8	13978.024414	14628.7987746154	14536.7776439321
2038	0.8	14386.174805	14654.3561342357	14562.5857356513
2039	0.8	14333.713867	14679.4114749253	14587.6856087283
2040	0.8	14443.422852	14703.9808588534	14612.1103217169
2041	0.8	13801.716797	14728.0796004878	14635.8908109958
2042	0.8	14278.581055	14751.7223122842	14659.0560615374
2043	0.8	14192.371094	14774.9229469383	14681.633261332
2044	0.8	14216.040039	14797.6948365055	14703.6479412654
2045	0.8	14217.706055	14820.0507286631	14725.1241020279
2046	0.8	14325.352539	14842.0028203628	14746.0843294368
2047	0.8	14585.337891	14863.5627890943	14766.5498993935
2048	0.8	14163.421875	14884.7418219617	14786.5408735475
2049	0.8	14376.578125	14905.5506427531	14806.0761866174
2050	0.8	14678.914062	14925.9995371677	14825.1737262075
2051	0.8	14594.018555	14946.0983763493	14843.8504058663
2052	0.8	14536.658203	14965.8566388594	14862.1222320464
2053	0.8	14697.177734	14985.2834312141	14880.0043655549
2054	0.8	14318.716797	15004.3875070954	14897.5111780194
2055	0.8	14554.667969	15023.1772853376	14914.6563038357
2056	0.8	14415.826172	15041.660866782	14931.4526880171
2057	0.8	14640.104492	15059.8460500846	14947.9126303189
2058	0.8	14323.543945	15077.7403465531	14964.0478259748
2059	0.8	14691.069336	15095.3509940843	14979.8694033457
2060	0.8	14724.566406	15112.6849702665	14995.3879587535
2061	0.8	14528.354492	15129.7490047065	15010.6135887429
2062	0.8	14864.551758	15146.5495906345	15025.5559199924
2063	0.8	14227.858398	15163.0929958393	15040.2241370724
2064	0.8	14611.910156	15179.385272977	15054.627008232
2065	0.8	14685.470703	15195.4322692974	15068.7729093747
2066	0.8	14840.125977	15211.2396358275	15082.6698463738
2067	0.8	15169.908203	15226.8128360464	15096.3254758576
2068	0.8	14486.736328	15242.1571540861	15109.7471245904
2069	0.8	14371.162109	15257.2777024898	15122.9418075557
2070	0.8	15146.615234	15272.1794295537	15135.916244846
2071	0.8	15131.546875	15286.8671262813	15148.6768774486
2072	0.8	14743.335938	15301.3454329726	15161.2298820127
2073	0.8	14952.943359	15315.6188454727	15173.5811846736
2074	0.8	15330.71875	15329.6917210991	15185.7364740049
2075	0.8	15132.516602	15343.568284268	15197.7012131617
2076	0.8	15097.202148	15357.2526318379	15209.4806512749
2077	0.8	15111.660156	15370.748738188	15221.0798341497
2078	0.8	14875.536133	15384.0604600449	15232.5036143176
2079	0.8	14959.743164	15397.1915410744	15243.7566604887
2080	0.8	15010.865234	15410.1456162524	15254.8434664442
2081	0.8	15196.954102	15422.9262160247	15265.76835941
2082	0.8	15429.816406	15435.5367702712	15276.5355079441
2083	0.8	15264.549805	15447.9806120828	15287.1489293736
2084	0.8	15385.99707	15460.2609813635	15297.6124968091
2085	0.8	15653.009766	15472.3810282656	15307.9299457653
2086	0.8	15466.611328	15484.3438164687	15318.1048804143
2087	0.8	15648.282227	15496.1523263096	15328.1407794946
2088	0.8	15470.743164	15507.8094577727	15338.0410018973
2089	0.8	15280.167969	15519.3180333463	15347.8087919526
2090	0.8	15703.556641	15530.680800754	15357.4472844323
2091	0.8	15430.922852	15541.9004355664	15366.9595092881
2092	0.8	15573.481445	15552.9795436994	15376.3483961422
2093	0.8	15853.887695	15563.9206638063	15385.6167785434
2094	0.8	15325.625	15574.7262695665	15394.7673980054
2095	0.8	15240.774414	15585.3987718791	15403.8029078384
2096	0.8	15781.50293	15595.9405209635	15412.7258767881
2097	0.8	15531.291992	15606.353808374	15421.5387924919
2098	0.8	15930.974609	15616.6408689303	15430.2440647634
2099	0.8	15704.299805	15626.8038825698	15438.8440287169
2100	0.8	15508.363281	15636.8449761252	15447.3409477379
2101	0.8	15590.048828	15646.7662250296	15455.7370163112
2102	0.8	15821.34375	15656.5696549551	15464.0343627136
2103	0.8	15973.049805	15666.2572433852	15472.2350515783
2104	0.8	15953.212891	15675.8309211266	15480.3410863394
2105	0.8	15788.767578	15685.2925737616	15488.3544115613
2106	0.8	16011.713867	15694.6440430446	15496.2769151613
2107	0.8	15934.583984	15703.887128245	15504.1104305299
2108	0.8	15669.723633	15713.023587439	15511.8567385545
2109	0.8	15946.5625	15722.0551387527	15519.5175695522
2110	0.8	15224.708008	15730.983461559	15527.0946051156
2111	0.8	15493.451172	15739.810197629	15534.5894798767
2112	0.8	15675.820312	15748.5369522422	15542.0037831939
2113	0.8	15606.104492	15757.1652952548	15549.3390607645
2114	0.8	15740.849609	15765.69676213	15556.5968161675
2115	0.8	15557.300781	15774.1328549308	15563.7785123401
2116	0.8	15786.546875	15782.4750432773	15570.8855729917
2117	0.8	15614.601562	15790.7247652695	15577.9193839572
2118	0.8	15554.981445	15798.8834283783	15584.881294494
2119	0.8	15654.59082	15806.9524103044	15591.7726185251
2120	0.8	15592.426758	15814.9330598077	15598.5946358299
2121	0.8	15458.942383	15822.8266975081	15605.3485931876
2122	0.8	15076.709961	15830.6346166585	15612.0357054723
2123	0.8	15867.148438	15838.3580838916	15618.6571567051
2124	0.8	15661.216797	15845.9983399409	15625.2141010636
2125	0.8	15909.459961	15853.5566003386	15631.7076638507
2126	0.8	15864.498047	15861.0340560887	15638.1389424256
2127	0.8	15797.236328	15868.4318743186	15644.5090070984
2128	0.8	15264.883789	15875.7511989092	15650.8189019889
2129	0.8	15762.301758	15882.9931511042	15657.0696458533
2130	0.8	15283.977539	15890.1588300989	15663.2622328783
2131	0.8	15820.879883	15897.2493136114	15669.397633445
2132	0.8	15300.655273	15904.2656584339	15675.4767948644
2133	0.8	15562.421875	15911.2089009675	15681.5006420844
2134	0.8	15661.932617	15918.0800577393	15687.4700783709
2135	0.8	15451.891602	15924.8801259036	15693.3859859637
2136	0.8	16004.902344	15931.6100837275	15699.2492267076
2137	0.8	15771.069336	15938.2708910606	15705.060642661
2138	0.8	15643.84375	15944.8634897912	15710.8210566821
2139	0.8	15455.459961	15951.3888042876	15716.5312729938
2140	0.8	16028.032227	15957.8477418265	15722.1920777287
2141	0.8	15688.5	15964.2411930083	15727.8042394542
2142	0.8	15617.283203	15970.570032159	15733.3685096792
2143	0.8	15787.692383	15976.8351177217	15738.8856233433
2144	0.8	15704.448242	15983.0372926345	15744.3562992881
2145	0.8	16183.22168	15989.1773846989	15749.7812407127
2146	0.8	15589.456055	15995.256206936	15755.1611356137
2147	0.8	15556.911133	16001.2745579333	15760.4966572095
2148	0.8	15803.257812	16007.2332221806	15765.78846435
2149	0.8	15661.319336	16013.1329703965	15771.0372019137
2150	0.8	15653.382812	16018.9745598455	15776.2435011895
2151	0.8	15894.610352	16024.7587346461	15781.4079802478
2152	0.8	15667.043945	16030.4862260699	15786.5312442973
2153	0.8	15310.487305	16036.1577528323	15791.6138860316
2154	0.8	15946.041016	16041.7740213751	15796.6564859631
2155	0.8	16027.308594	16047.3357261414	15801.6596127474
2156	0.8	15638.43457	16052.8435498419	15806.6238234957
2157	0.8	15763.279297	16058.2981637152	15811.5496640783
2158	0.8	15834.44043	16063.70022778	15816.4376694175
2159	0.8	15621.612305	16069.0503910806	15821.288363772
2160	0.8	15985.775391	16074.3492919256	15826.1022610113
2161	0.8	15472.298828	16079.5975581205	15830.8798648825
2162	0.8	15642.395508	16084.7958071938	15835.6216692679
2163	0.8	16048.557617	16089.9446466168	15840.3281584352
2164	0.8	15574.081055	16095.0446740182	15844.9998072792
2165	0.8	15888.069336	16100.0964773923	15849.637081557
2166	0.8	16007.003906	16105.1006353018	15854.2404381152
2167	0.8	15549.936523	16110.0577170764	15858.8103251107
2168	0.8	15681.571289	16114.968283004	15863.3471822244
2169	0.8	16066.614258	16119.8328845193	15867.8514408689
2170	0.8	15610.063477	16124.652064386	15872.3235243898
2171	0.8	15732.387695	16129.4263568749	15876.7638482605
2172	0.8	16016.792969	16134.1562879372	15881.1728202723
2173	0.8	15764.226562	16138.8423753739	15885.5508407181
2174	0.8	15775.552734	16143.485129	15889.8983025706
2175	0.8	15496.99707	16148.0850508055	15894.2155916563
2176	0.8	16068.793945	16152.6426351119	15898.503086823
2177	0.8	16156.404297	16157.1583687249	15902.761160104
2178	0.8	15784.124023	16161.6327310832	15906.9901768764
2179	0.8	15746.525391	16166.0661944037	15911.1904960156
2180	0.8	15783.036133	16170.4592238233	15915.3624700448
2181	0.8	15517.921875	16174.8122775369	15919.5064452813
2182	0.8	16239.462891	16179.1258069325	15923.6227619774
2183	0.8	15763.402344	16183.4002567318	15927.7117544348
2184	0.8	16075.580078	16187.6360650812	15931.773751224
2185	0.8	15634.117188	16191.8336637339	15935.8090752072
2186	0.8	16076.976562	16195.9934781339	15939.8180437076
2187	0.8	16091.962891	16200.1159275453	15943.8009686435
2188	0.8	15460.594727	16204.2014251688	15947.7581566391
2189	0.8	15974.957031	16208.2503782557	15951.689909141
2190	0.8	15654.741211	16212.263188219	15955.5965225318
2191	0.8	15666.542969	16216.2402507417	15959.4782882399
2192	0.8	15918.847656	16220.1819558835	15963.3354928475
2193	0.8	16233.155273	16224.0886881842	15967.1684181944
2194	0.8	15441.576172	16227.9608267646	15970.9773414802
2195	0.8	15978.657227	16231.7987454262	15974.7625353633
2196	0.8	16043.860352	16235.6028127473	15978.5242680572
2197	0.8	15851.56543	16239.3733921776	15982.2628034246
2198	0.8	15899.289062	16243.1108421309	15985.978401069
2199	0.8	15735.101562	16246.815516075	15989.6713164238
2200	0.8	16375.931641	16250.4877626204	15993.3418008389
2201	0.8	15941.84668	16254.1279256063	15996.9901016659
2202	0.8	15849.748047	16257.7363441852	16000.6164623403
2203	0.8	16001.605469	16261.3133529054	16004.2211224618
2204	0.8	16038.944336	16264.8592817916	16007.8043178732
2205	0.8	16016.580078	16268.3744564242	16011.3662807363
2206	0.8	16173.824219	16271.8591980164	16014.9072396067
2207	0.8	15700.777344	16275.3138234896	16018.4274195064
2208	0.8	16217.448242	16278.7386455476	16021.927041995
2209	0.8	16029.573242	16282.133972749	16025.4063252382
2210	0.8	15770.277344	16285.5001095778	16028.865484076
2211	0.8	16094.920898	16288.8373565129	16032.304730088
2212	0.8	16059.28418	16292.1460100959	16035.7242716576
2213	0.8	15531.019531	16295.4263629975	16039.1243140351
2214	0.8	15605.712891	16298.6787040825	16042.5050593986
2215	0.8	15926.272461	16301.9033184734	16045.8667069135
2216	0.8	15715.769531	16305.1004876129	16049.2094527911
2217	0.8	15599.09668	16308.2704893249	16052.5334903453
2218	0.8	16111.93457	16311.4135978741	16055.8390100482
2219	0.8	16185.535156	16314.5300840248	16059.1261995845
2220	0.8	16065.785156	16317.6202150979	16062.395243904
2221	0.8	16253.369141	16320.6842550276	16065.6463252739
2222	0.8	16122.579102	16323.7224644159	16068.8796233291
2223	0.8	16076.195312	16326.7351005867	16072.0953151214
2224	0.8	16377.912109	16329.722417639	16075.2935751681
2225	0.8	15832.602539	16332.6846664981	16078.4745754988
2226	0.8	16066.623047	16335.6220949666	16081.6384857017
2227	0.8	16149.452148	16338.5349477742	16084.7854729682
2228	0.8	15549.811523	16341.4234666263	16087.9157021376
2229	0.8	16116.09082	16344.287890252	16091.0293357394
2230	0.8	16048.193359	16347.1284544506	16094.1265340357
2231	0.8	16056.089844	16349.9453921377	16097.2074550622
2232	0.8	15946.615234	16352.7389333904	16100.2722546685
2233	0.8	16227.611328	16355.5093054911	16103.3210865571
2234	0.8	15797.943359	16358.2567329712	16106.3541023224
2235	0.8	16356.376953	16360.981437653	16109.3714514874
2236	0.8	16275.77832	16363.6836386919	16112.3732815415
2237	0.8	16254.764648	16366.363552617	16115.3597379754
2238	0.8	16333.467773	16369.021393371	16118.3309643173
2239	0.8	15930.142578	16371.6573723501	16121.2871021666
2240	0.8	16233.617188	16374.2716984417	16124.2282912277
2241	0.8	16239.023438	16376.8645780629	16127.1546693434
2242	0.8	15953.629883	16379.4362151975	16130.0663725266
2243	0.8	15843.025391	16381.9868114321	16132.9635349921
2244	0.8	15629.858398	16384.5165659924	16135.8462891876
2245	0.8	16492.386719	16387.0256757777	16138.7147658237
2246	0.8	16416.164062	16389.5143353958	16141.5690939039
2247	0.8	15819.885742	16391.9827371966	16144.4094007531
2248	0.8	15890.681641	16394.4310713054	16147.2358120464
2249	0.8	16326.072266	16396.8595256551	16150.0484518367
2250	0.8	16396.5625	16399.2682860188	16152.8474425819
2251	0.8	16304.755859	16401.6575360408	16155.6329051719
2252	0.8	15987.217773	16404.0274572674	16158.404958954
2253	0.8	16524.341797	16406.3782291775	16161.1637217594
2254	0.8	16351.385742	16408.7100292119	16163.9093099274
2255	0.8	17005.517578	16411.023032803	16166.6418383306
2256	0.8	16569.099609	16413.317413403	16169.3614203986
2257	0.8	16631.523438	16415.5933425125	16172.0681681417
2258	0.8	16526.804688	16417.8509897079	16174.762192174
2259	0.8	16459.652344	16420.0905226685	16177.443601736
2260	0.8	15849.852539	16422.3121072037	16180.1125047167
2261	0.8	16069.010742	16424.5159072786	16182.7690076755
2262	0.8	16622.761719	16426.7020850405	16185.4132158636
2263	0.8	16689.111328	16428.8708008435	16188.0452332446
2264	0.8	16098.708984	16431.022213274	16190.6651625153
2265	0.8	16956.0625	16433.1564791746	16193.2731051253
2266	0.8	16498.777344	16435.2737536689	16195.8691612974
2267	0.8	16598.046875	16437.3741901844	16198.4534300464
2268	0.8	16174.292969	16439.4579404762	16201.0260091982
2269	0.8	16117.890625	16441.5251546494	16203.5869954084
2270	0.8	16189.113281	16443.5759811823	16206.1364841803
2271	0.8	16546.728516	16445.6105669476	16208.6745698832
2272	0.8	16579.5625	16447.6290572348	16211.2013457695
2273	0.8	16542.714844	16449.6315957709	16213.7169039921
2274	0.8	16763.316406	16451.618324742	16216.2213356214
2275	0.8	16383.141602	16453.5893848137	16218.7147306615
2276	0.8	16453.441406	16455.544915151	16221.1971780668
2277	0.8	16083.657227	16457.485053439	16223.6687657577
2278	0.8	16394.697266	16459.4099359017	16226.1295806364
2279	0.8	16665.65625	16461.3196973221	16228.579708602
2280	0.8	16019.589844	16463.2144710605	16231.019234566
2281	0.8	16605.089844	16465.0943890736	16233.4482424666
2282	0.8	16471.089844	16466.9595819328	16235.8668152837
2283	0.8	16003.641602	16468.810178842	16238.2750350526
2284	0.8	15895.829102	16470.6463076558	16240.6729828785
2285	0.8	16466.832031	16472.4680948967	16243.06073895
2286	0.8	16122.600586	16474.2756657724	16245.4383825525
2287	0.8	16571.042969	16476.0691441927	16247.8059920817
2288	0.8	15959.095703	16477.8486527863	16250.1636450563
2289	0.8	16431.095703	16479.6143129169	16252.5114181311
2290	0.8	16432.826172	16481.3662446998	16254.8493871092
2291	0.8	16209.763672	16483.1045670173	16257.1776269546
2292	0.8	16001.911133	16484.8293975347	16259.496211804
2293	0.8	16181.708008	16486.5408527155	16261.8052149792
2294	0.8	16092.416992	16488.2390478366	16264.1047089981
2295	0.8	16659.082031	16489.9240970033	16266.3947655868
2296	0.8	16623.058594	16491.5961131637	16268.6754556903
2297	0.8	16133.488281	16493.2552081236	16270.946849484
2298	0.8	16601.755859	16494.9014925604	16273.2090163844
2299	0.8	16216.335938	16496.535076037	16275.4620250599
2300	0.8	16503.976562	16498.1560670161	16277.705943441
2301	0.8	16592.890625	16499.7645728733	16279.9408387311
2302	0.8	16339.121094	16501.3606999107	16282.1667774163
2303	0.8	16447.367188	16502.9445533701	16284.3838252752
2304	0.8	16460.855469	16504.5162374457	16286.5920473893
2305	0.8	16185.342773	16506.0758552974	16288.7915081522
2306	0.8	16732.751953	16507.6235090627	16290.9822712791
2307	0.8	16588.724609	16509.1592998699	16293.1643998162
2308	0.8	16426.244141	16510.6833278495	16295.3379561497
2309	0.8	16518.056641	16512.195692147	16297.5030020151
2310	0.8	16172.624023	16513.6964909338	16299.6595985058
2311	0.8	16421.09375	16515.1858214202	16301.8078060818
2312	0.8	16406.654297	16516.6637798655	16303.9476845784
2313	0.8	16375.692383	16518.1304615903	16306.0792932146
2314	0.8	16814.654297	16519.5859609871	16308.2026906011
2315	0.8	16650.203125	16521.030371532	16310.3179347489
2316	0.8	16359.259766	16522.4637857946	16312.4250830767
2317	0.8	16226.209961	16523.8862954495	16314.5241924195
2318	0.8	16868.318359	16525.2979912863	16316.6153190357
2319	0.8	16034.726562	16526.6989632203	16318.6985186151
2320	0.8	16533.443359	16528.0893003026	16320.7738462861
2321	0.8	16312.375977	16529.4690907302	16322.8413566236
2322	0.8	16365.849609	16530.8384218558	16324.9011036554
2323	0.8	16599.351562	16532.197380198	16326.9531408703
2324	0.8	16810.90625	16533.5460514503	16328.9975212244
2325	0.8	16546.707031	16534.8845204913	16331.0342971482
2326	0.8	16126.774414	16536.2128713936	16333.0635205535
2327	0.8	16338.654297	16537.5311874333	16335.0852428403
2328	0.8	16680.912109	16538.8395510988	16337.0995149028
2329	0.8	16486.478516	16540.1380441005	16339.1063871364
2330	0.8	16472.287109	16541.4267473789	16341.1059094437
2331	0.8	16690.492188	16542.7057411134	16343.0981312411
2332	0.8	16602.316406	16543.9751047317	16345.083101465
2333	0.8	16072.535156	16545.2349169173	16347.0608685774
2334	0.8	16477.611328	16546.4852556184	16349.0314805723
2335	0.8	16713.708984	16547.7261980564	16350.9949849817
2336	0.8	16079.677734	16548.9578207334	16352.9514288811
2337	0.8	16235.033203	16550.1801994408	16354.9008588952
2338	0.8	16868.810547	16551.3934092668	16356.8433212038
2339	0.8	16200.088867	16552.5975246046	16358.7788615471
2340	0.8	16424.910156	16553.7926191601	16360.7075252314
2341	0.8	16131.105469	16554.978765959	16362.6293571341
2342	0.8	16706.394531	16556.1560373549	16364.5444017092
2343	0.8	15991.411133	16557.3245050365	16366.4527029928
2344	0.8	16234.641602	16558.4842400347	16368.3543046077
2345	0.8	16412.318359	16559.6353127303	16370.2492497687
2346	0.8	16737.851562	16560.7777928604	16372.1375812876
2347	0.8	16192.074219	16561.9117495262	16374.0193415781
2348	0.8	16311.129883	16563.0372511992	16375.8945726606
2349	0.8	16429.144531	16564.1543657287	16377.7633161669
2350	0.8	15878.678711	16565.2631603479	16379.6256133451
2351	0.8	15890.130859	16566.3637016812	16381.4815050638
2352	0.8	16157.874023	16567.45605575	16383.3310318172
2353	0.8	16601.351562	16568.54028798	16385.174233729
2354	0.8	16051.177734	16569.616463207	16387.0111505574
2355	0.8	16117.498047	16570.6846456835	16388.8418216988
2356	0.8	16513.210938	16571.7448990847	16390.6662861927
2357	0.8	16473.410156	16572.7972865149	16392.4845827256
2358	0.8	16469.046875	16573.8418705133	16394.2967496353
2359	0.8	16271.242188	16574.8787130604	16396.1028249146
2360	0.8	16675.734375	16575.9078755834	16397.9028462162
2361	0.8	16286.291016	16576.9294189624	16399.6968508557
2362	0.8	15951.623047	16577.943403536	16401.4848758161
2363	0.8	16162.548828	16578.9498891069	16403.2669577516
2364	0.8	16213.987305	16579.948934948	16405.0431329915
2365	0.8	16881.466797	16580.9405998072	16406.8134375435
2366	0.8	16457.748047	16581.9249419134	16408.5779070979
2367	0.8	16233.075195	16582.9020189819	16410.3365770312
2368	0.8	16236.62207	16583.8718882193	16412.0894824093
2369	0.8	16252.103516	16584.8346063293	16413.8366579917
2370	0.8	16217.756836	16585.7902295176	16415.5781382344
2371	0.8	16553.146484	16586.7388134971	16417.3139572936
2372	0.8	15947.233398	16587.6804134928	16419.0441490291
2373	0.8	15962.820312	16588.6150842472	16420.7687470078
2374	0.8	16443.480469	16589.5428800251	16422.4877845067
2375	0.8	16059.59082	16590.463854618	16424.2012945164
2376	0.8	16481.087891	16591.3780613499	16425.9093097441
2377	0.8	16565.978516	16592.285553081	16427.6118626172
2378	0.8	16472.716797	16593.1863822132	16429.308985286
2379	0.8	16400.287109	16594.0806006943	16431.0007096268
2380	0.8	16685.978516	16594.9682600229	16432.6870672452
2381	0.8	16367.291992	16595.8494112527	16434.3680894791
2382	0.8	16441.412109	16596.724104997	16436.0438074014
2383	0.8	16631.869141	16597.5923914334	16437.714251823
2384	0.8	17000.400391	16598.4543203078	16439.3794532958
2385	0.8	16397.099609	16599.3099409389	16441.0394421158
2386	0.8	16500.566406	16600.1593022225	16442.694248325
2387	0.8	16806.978516	16601.0024526356	16444.3439017152
2388	0.8	16608.457031	16601.8394402407	16445.9884318303
2389	0.8	16665.701172	16602.67031269	16447.6278679687
2390	0.8	16288.505859	16603.495117229	16449.2622391864
2391	0.8	16948.732422	16604.3139007011	16450.8915742995
2392	0.8	16146	16605.1267095512	16452.5159018866
2393	0.8	16123.582031	16605.9335898298	16454.1352502918
2394	0.8	16183.806641	16606.7345871967	16455.7496476265
2395	0.8	16606.1875	16607.529746925	16457.3591217726
2396	0.8	16735.828125	16608.3191139049	16458.9637003847
2397	0.8	16629.132812	16609.1027326473	16460.5634108921
2398	0.8	16280.65625	16609.8806472876	16462.158280502
2399	0.8	16557.847656	16610.6529015894	16463.7483362011
2400	0.8	16492.246094	16611.4195389478	16465.3336047584
2401	0.8	16958.337891	16612.1806023935	16466.9141127274
2402	0.8	16741.314453	16612.9361345958	16468.4898864482
2403	0.8	16375.068359	16613.6861778666	16470.0609520498
2404	0.8	16532.382812	16614.4307741632	16471.6273354524
2405	0.8	16512.677734	16615.1699650925	16473.1890623697
2406	0.8	16451.595703	16615.9037919136	16474.7461583106
2407	0.8	16375.376953	16616.6322955417	16476.2986485818
2408	0.8	16210.583008	16617.3555165512	16477.8465582896
2409	0.8	16312.836914	16618.0734951787	16479.3899123422
2410	0.8	16547.123047	16618.7862713266	16480.9287354515
2411	0.8	17116.359375	16619.4938845662	16482.4630521353
2412	0.8	16460.197266	16620.1963741408	16483.9928867192
2413	0.8	16394.21875	16620.8937789685	16485.5182633387
2414	0.8	16765.755859	16621.5861376458	16487.0392059407
2415	0.8	16133.481445	16622.2734884505	16488.5557382862
2416	0.8	16242.450195	16622.9558693443	16490.0678839514
2417	0.8	16635.267578	16623.6333179762	16491.5756663302
2418	0.8	15861.658203	16624.3058716856	16493.0791086356
2419	0.8	16650.220703	16624.9735675045	16494.5782339017
2420	0.8	16231.041992	16625.636442161	16496.0730649854
2421	0.8	15785.392578	16626.2945320819	16497.5636245685
2422	0.8	16537.439453	16626.9478733957	16499.0499351591
2423	0.8	16081.267578	16627.596501935	16500.5320190933
2424	0.8	16101.896484	16628.2404532397	16502.0098985375
2425	0.8	16154.202148	16628.8797625593	16503.4835954891
2426	0.8	16567.007812	16629.5144648558	16504.9531317793
2427	0.8	16846.107422	16630.1445948067	16506.4185290737
2428	0.8	16365.508789	16630.7701868067	16507.8798088748
2429	0.8	16523.095703	16631.3912749714	16509.3369925229
2430	0.8	15848.258789	16632.007893139	16510.7901011984
2431	0.8	16596.310547	16632.6200748734	16512.2391559226
2432	0.8	16871.267578	16633.2278534664	16513.68417756
2433	0.8	16294.483398	16633.8312619404	16515.1251868192
2434	0.8	16464.326172	16634.4303330507	16516.5622042548
2435	0.8	16466.943359	16635.025099288	16517.9952502689
2436	0.8	16385.123047	16635.6155928809	16519.4243451124
2437	0.8	16250.103516	16636.2018457982	16520.8495088865
2438	0.8	16561.777344	16636.783889751	16522.2707615442
2439	0.8	16345.636719	16637.3617561957	16523.6881228918
2440	0.8	16874.396484	16637.9354763356	16525.10161259
2441	0.8	16789.802734	16638.5050811237	16526.5112501558
2442	0.8	16415.787109	16639.0706012645	16527.9170549634
2443	0.8	16103.329102	16639.6320672169	16529.3190462458
2444	0.8	16227.916992	16640.1895091954	16530.7172430962
2445	0.8	15878.50293	16640.7429571736	16532.1116644691
2446	0.8	16455.59375	16641.292440885	16533.5023291818
2447	0.8	15959.549805	16641.8379898262	16534.8892559156
2448	0.8	16346.056641	16642.3796332585	16536.2724632172
2449	0.8	15790.583008	16642.9174002102	16537.6519694999
2450	0.8	16440.103516	16643.4513194784	16539.0277930447
2451	0.8	15868.80957	16643.9814196316	16540.3999520019
2452	0.8	15906.582031	16644.507729011	16541.768464392
2453	0.8	15656.418945	16645.0302757332	16543.1333481069
2454	0.8	16373.240234	16645.5490876916	16544.4946209116
2455	0.8	16496.78125	16646.0641925591	16545.8523004445
2456	0.8	16493.939453	16646.5756177892	16547.2064042195
2457	0.8	16453.326172	16647.0833906185	16548.5569496265
2458	0.8	16222.279297	16647.5875380687	16549.9039539328
2459	0.8	16642.470703	16648.0880869477	16551.2474342843
2460	0.8	16504.917969	16648.5850638527	16552.5874077065
2461	0.8	16355.650391	16649.0784951708	16553.9238911054
2462	0.8	16013.618164	16649.5684070817	16555.2569012692
2463	0.8	16011.167969	16650.0548255593	16556.5864548687
2464	0.8	16750.9375	16650.5377763732	16557.9125684588
2465	0.8	16635.421875	16651.0172850908	16559.2352584793
2466	0.8	16386.226562	16651.4933770792	16560.5545412562
2467	0.8	16288.90332	16651.9660775063	16561.8704330026
2468	0.8	16568.921875	16652.4354113432	16563.1829498194
2469	0.8	16436.974609	16652.9014033656	16564.4921076972
2470	0.8	16407.056641	16653.3640781556	16565.7979225162
2471	0.8	16239.972656	16653.8234601031	16567.100410048
2472	0.8	16405.201172	16654.2795734079	16568.3995859561
2473	0.8	16765.519531	16654.732442081	16569.6954657972
2474	0.8	16446.677734	16655.1820899465	16570.988065022
2475	0.8	16167.352539	16655.6285406427	16572.277398976
2476	0.8	15819.038086	16656.0718176244	16573.5634829007
2477	0.8	16591.273438	16656.5119441639	16574.8463319344
2478	0.8	16278.451172	16656.9489433529	16576.1259611131
2479	0.8	15973.770508	16657.3828381038	16577.4023853715
2480	0.8	16476.085938	16657.8136511515	16578.6756195437
