Pulse Number	Voltage (V)	Measurements (Ù)
6115	-0.5	14498.936523
6116	-0.5	14498.936523
6117	0	14498.936523
6118	-0.5	14498.936523
6119	-0.5	14498.936523
6120	-0.5	14498.936523
6121	-0.5	14498.936523
6122	-0.5	14498.936523
6123	-0.5	14498.936523
6124	-0.5	14498.936523
6125	-0.5	14498.936523
6126	-0.5	14498.936523
6127	-0.5	14498.936523
6128	0	14498.936523
6129	-0.5	14498.936523
6130	-0.5	14498.936523
6131	-0.5	14498.936523
6132	-0.5	14498.936523
6133	-0.5	14498.936523
6134	-0.5	14498.936523
6135	-0.5	14498.936523
6136	-0.5	14498.936523
6137	-0.5	14498.936523
6138	-0.5	14498.936523
6139	0	14498.936523
6140	-0.5	14498.936523
6141	-0.5	14498.936523
6142	-0.5	14498.936523
6143	-0.5	14498.936523
6144	-0.5	14498.936523
6145	-0.5	14498.936523
6146	-0.5	14498.936523
6147	-0.5	14498.936523
6148	-0.5	14498.936523
6149	-0.5	14498.936523
6150	0	14498.936523
6151	-0.5	14498.936523
6152	-0.5	14498.936523
6153	-0.5	14498.936523
6154	-0.5	14498.936523
6155	-0.5	14498.936523
6156	-0.5	14498.936523
6157	-0.5	14498.936523
6158	-0.5	14498.936523
6159	-0.5	14498.936523
6160	-0.5	14498.936523
6161	0	14252.032227
6162	0	14460.219727
6163	0	14015.370117
6164	0	14279.608398
6165	0	14478.424805
6166	-0.6	14478.424805
6167	-0.6	14478.424805
6168	-0.6	14478.424805
6169	-0.6	14478.424805
6170	-0.6	14478.424805
6171	-0.6	14478.424805
6172	-0.6	14478.424805
6173	-0.6	14478.424805
6174	-0.6	14478.424805
6175	-0.6	14478.424805
6176	0	14478.424805
6177	-0.6	14478.424805
6178	-0.6	14478.424805
6179	-0.6	14478.424805
6180	-0.6	14478.424805
6181	-0.6	14478.424805
6182	-0.6	14478.424805
6183	-0.6	14478.424805
6184	-0.6	14478.424805
6185	-0.6	14478.424805
6186	-0.6	14478.424805
6187	0	14478.424805
6188	-0.6	14478.424805
6189	-0.6	14478.424805
6190	-0.6	14478.424805
6191	-0.6	14478.424805
6192	-0.6	14478.424805
6193	-0.6	14478.424805
6194	-0.6	14478.424805
6195	-0.6	14478.424805
6196	-0.6	14478.424805
6197	-0.6	14478.424805
6198	0	14478.424805
6199	-0.6	14478.424805
6200	-0.6	14478.424805
6201	-0.6	14478.424805
6202	-0.6	14478.424805
6203	-0.6	14478.424805
6204	-0.6	14478.424805
6205	-0.6	14478.424805
6206	-0.6	14478.424805
6207	-0.6	14478.424805
6208	-0.6	14478.424805
6209	0	14478.424805
6210	-0.6	14478.424805
6211	-0.6	14478.424805
6212	-0.6	14478.424805
6213	-0.6	14478.424805
6214	-0.6	14478.424805
6215	-0.6	14478.424805
6216	-0.6	14478.424805
6217	-0.6	14478.424805
6218	-0.6	14478.424805
6219	-0.6	14478.424805
6220	0	14478.424805
6221	-0.6	14478.424805
6222	-0.6	14478.424805
6223	-0.6	14478.424805
6224	-0.6	14478.424805
6225	-0.6	14478.424805
6226	-0.6	14478.424805
6227	-0.6	14478.424805
6228	-0.6	14478.424805
6229	-0.6	14478.424805
6230	-0.6	14478.424805
6231	0	14478.424805
6232	-0.6	14478.424805
6233	-0.6	14478.424805
6234	-0.6	14478.424805
6235	-0.6	14478.424805
6236	-0.6	14478.424805
6237	-0.6	14478.424805
6238	-0.6	14478.424805
6239	-0.6	14478.424805
6240	-0.6	14478.424805
6241	-0.6	14478.424805
6242	0	14478.424805
6243	-0.6	14478.424805
6244	-0.6	14478.424805
6245	-0.6	14478.424805
6246	-0.6	14478.424805
6247	-0.6	14478.424805
6248	-0.6	14478.424805
6249	-0.6	14478.424805
6250	-0.6	14478.424805
6251	-0.6	14478.424805
6252	-0.6	14478.424805
6253	0	14478.424805
6254	-0.6	14478.424805
6255	-0.6	14478.424805
6256	-0.6	14478.424805
6257	-0.6	14478.424805
6258	-0.6	14478.424805
6259	-0.6	14478.424805
6260	-0.6	14478.424805
6261	-0.6	14478.424805
6262	-0.6	14478.424805
6263	-0.6	14478.424805
6264	0	14478.424805
6265	-0.6	14478.424805
6266	-0.6	14478.424805
6267	-0.6	14478.424805
6268	-0.6	14478.424805
6269	-0.6	14478.424805
6270	-0.6	14478.424805
6271	-0.6	14478.424805
6272	-0.6	14478.424805
6273	-0.6	14478.424805
6274	-0.6	14478.424805
6275	0	14478.424805
6276	-0.6	14478.424805
6277	-0.6	14478.424805
6278	-0.6	14478.424805
6279	-0.6	14478.424805
6280	-0.6	14478.424805
6281	-0.6	14478.424805
6282	-0.6	14478.424805
6283	-0.6	14478.424805
6284	-0.6	14478.424805
6285	-0.6	14478.424805
6286	0	14212.938477
6287	0	14387.158203
6288	0	14062.331055
6289	0	14251.74707
6290	0	14370.802734
6291	-0.7	14370.802734
6292	-0.7	14370.802734
6293	-0.7	14370.802734
6294	-0.7	14370.802734
6295	-0.7	14370.802734
6296	-0.7	14370.802734
6297	-0.7	14370.802734
6298	-0.7	14370.802734
6299	-0.7	14370.802734
6300	-0.7	14370.802734
6301	0	14370.802734
6302	-0.7	14370.802734
6303	-0.7	14370.802734
6304	-0.7	14370.802734
6305	-0.7	14370.802734
6306	-0.7	14370.802734
6307	-0.7	14370.802734
6308	-0.7	14370.802734
6309	-0.7	14370.802734
6310	-0.7	14370.802734
6311	-0.7	14370.802734
6312	0	14370.802734
6313	-0.7	14370.802734
6314	-0.7	14370.802734
6315	-0.7	14370.802734
6316	-0.7	14370.802734
6317	-0.7	14370.802734
6318	-0.7	14370.802734
6319	-0.7	14370.802734
6320	-0.7	14370.802734
6321	-0.7	14370.802734
6322	-0.7	14370.802734
6323	0	14370.802734
6324	-0.7	14370.802734
6325	-0.7	14370.802734
6326	-0.7	14370.802734
6327	-0.7	14370.802734
6328	-0.7	14370.802734
6329	-0.7	14370.802734
6330	-0.7	14370.802734
6331	-0.7	14370.802734
6332	-0.7	14370.802734
6333	-0.7	14370.802734
6334	0	14370.802734
6335	-0.7	14370.802734
6336	-0.7	14370.802734
6337	-0.7	14370.802734
6338	-0.7	14370.802734
6339	-0.7	14370.802734
6340	-0.7	14370.802734
6341	-0.7	14370.802734
6342	-0.7	14370.802734
6343	-0.7	14370.802734
6344	-0.7	14370.802734
6345	0	14370.802734
6346	-0.7	14370.802734
6347	-0.7	14370.802734
6348	-0.7	14370.802734
6349	-0.7	14370.802734
6350	-0.7	14370.802734
6351	-0.7	14370.802734
6352	-0.7	14370.802734
6353	-0.7	14370.802734
6354	-0.7	14370.802734
6355	-0.7	14370.802734
6356	0	14370.802734
6357	-0.7	14370.802734
6358	-0.7	14370.802734
6359	-0.7	14370.802734
6360	-0.7	14370.802734
6361	-0.7	14370.802734
6362	-0.7	14370.802734
6363	-0.7	14370.802734
6364	-0.7	14370.802734
6365	-0.7	14370.802734
6366	-0.7	14370.802734
6367	0	14370.802734
6368	-0.7	14370.802734
6369	-0.7	14370.802734
6370	-0.7	14370.802734
6371	-0.7	14370.802734
6372	-0.7	14370.802734
6373	-0.7	14370.802734
6374	-0.7	14370.802734
6375	-0.7	14370.802734
6376	-0.7	14370.802734
6377	-0.7	14370.802734
6378	0	14370.802734
6379	-0.7	14370.802734
6380	-0.7	14370.802734
6381	-0.7	14370.802734
6382	-0.7	14370.802734
6383	-0.7	14370.802734
6384	-0.7	14370.802734
6385	-0.7	14370.802734
6386	-0.7	14370.802734
6387	-0.7	14370.802734
6388	-0.7	14370.802734
6389	0	14370.802734
6390	-0.7	14370.802734
6391	-0.7	14370.802734
6392	-0.7	14370.802734
6393	-0.7	14370.802734
6394	-0.7	14370.802734
6395	-0.7	14370.802734
6396	-0.7	14370.802734
6397	-0.7	14370.802734
6398	-0.7	14370.802734
6399	-0.7	14370.802734
6400	0	14370.802734
6401	-0.7	14370.802734
6402	-0.7	14370.802734
6403	-0.7	14370.802734
6404	-0.7	14370.802734
6405	-0.7	14370.802734
6406	-0.7	14370.802734
6407	-0.7	14370.802734
6408	-0.7	14370.802734
6409	-0.7	14370.802734
6410	-0.7	14370.802734
6411	0	13976.548828
6412	0	13893.498047
6413	0	13941.25293
6414	0	13386.657227
6415	0	13724.882812
6416	-0.8	13724.882812
6417	-0.8	13724.882812
6418	-0.8	13724.882812
6419	-0.8	13724.882812
6420	-0.8	13724.882812
6421	-0.8	13724.882812
6422	-0.8	13724.882812
6423	-0.8	13724.882812
6424	-0.8	13724.882812
6425	-0.8	13724.882812
6426	0	13724.882812
6427	-0.8	13724.882812
6428	-0.8	13724.882812
6429	-0.8	13724.882812
6430	-0.8	13724.882812
6431	-0.8	13724.882812
6432	-0.8	13724.882812
6433	-0.8	13724.882812
6434	-0.8	13724.882812
6435	-0.8	13724.882812
6436	-0.8	13724.882812
6437	0	13724.882812
6438	-0.8	13724.882812
6439	-0.8	13724.882812
6440	-0.8	13724.882812
6441	-0.8	13724.882812
6442	-0.8	13724.882812
6443	-0.8	13724.882812
6444	-0.8	13724.882812
6445	-0.8	13724.882812
6446	-0.8	13724.882812
6447	-0.8	13724.882812
6448	0	13724.882812
6449	-0.8	13724.882812
6450	-0.8	13724.882812
6451	-0.8	13724.882812
6452	-0.8	13724.882812
6453	-0.8	13724.882812
6454	-0.8	13724.882812
6455	-0.8	13724.882812
6456	-0.8	13724.882812
6457	-0.8	13724.882812
6458	-0.8	13724.882812
6459	0	13724.882812
6460	-0.8	13724.882812
6461	-0.8	13724.882812
6462	-0.8	13724.882812
6463	-0.8	13724.882812
6464	-0.8	13724.882812
6465	-0.8	13724.882812
6466	-0.8	13724.882812
6467	-0.8	13724.882812
6468	-0.8	13724.882812
6469	-0.8	13724.882812
6470	0	13724.882812
6471	-0.8	13724.882812
6472	-0.8	13724.882812
6473	-0.8	13724.882812
6474	-0.8	13724.882812
6475	-0.8	13724.882812
6476	-0.8	13724.882812
6477	-0.8	13724.882812
6478	-0.8	13724.882812
6479	-0.8	13724.882812
6480	-0.8	13724.882812
6481	0	13724.882812
6482	-0.8	13724.882812
6483	-0.8	13724.882812
6484	-0.8	13724.882812
6485	-0.8	13724.882812
6486	-0.8	13724.882812
6487	-0.8	13724.882812
6488	-0.8	13724.882812
6489	-0.8	13724.882812
6490	-0.8	13724.882812
6491	-0.8	13724.882812
6492	0	13724.882812
6493	-0.8	13724.882812
6494	-0.8	13724.882812
6495	-0.8	13724.882812
6496	-0.8	13724.882812
6497	-0.8	13724.882812
6498	-0.8	13724.882812
6499	-0.8	13724.882812
6500	-0.8	13724.882812
6501	-0.8	13724.882812
6502	-0.8	13724.882812
6503	0	13724.882812
6504	-0.8	13724.882812
6505	-0.8	13724.882812
6506	-0.8	13724.882812
6507	-0.8	13724.882812
6508	-0.8	13724.882812
6509	-0.8	13724.882812
6510	-0.8	13724.882812
6511	-0.8	13724.882812
6512	-0.8	13724.882812
6513	-0.8	13724.882812
6514	0	13724.882812
6515	-0.8	13724.882812
6516	-0.8	13724.882812
6517	-0.8	13724.882812
6518	-0.8	13724.882812
6519	-0.8	13724.882812
6520	-0.8	13724.882812
6521	-0.8	13724.882812
6522	-0.8	13724.882812
6523	-0.8	13724.882812
6524	-0.8	13724.882812
6525	0	13724.882812
6526	-0.8	13724.882812
6527	-0.8	13724.882812
6528	-0.8	13724.882812
6529	-0.8	13724.882812
6530	-0.8	13724.882812
6531	-0.8	13724.882812
6532	-0.8	13724.882812
6533	-0.8	13724.882812
6534	-0.8	13724.882812
6535	-0.8	13724.882812
6536	0	12198.285156
6537	0	12488.390625
6538	0	12614.706055
6539	0	12421.408203
6540	0	12739.202148
6541	0	12289.037109
6542	0	12671.388672
6543	0	12450.005859
6544	0	12339.143555
6545	0	12212.404297
6546	0.2	12212.404297
6547	0.2	12212.404297
6548	0.2	12212.404297
6549	0.2	12212.404297
6550	0.2	12212.404297
6551	0.2	12212.404297
6552	0.2	12212.404297
6553	0.2	12212.404297
6554	0.2	12212.404297
6555	0.2	12212.404297
6556	0	12212.404297
6557	0.2	12212.404297
6558	0.2	12212.404297
6559	0.2	12212.404297
6560	0.2	12212.404297
6561	0.2	12212.404297
6562	0.2	12212.404297
6563	0.2	12212.404297
6564	0.2	12212.404297
6565	0.2	12212.404297
6566	0.2	12212.404297
6567	0	12212.404297
6568	0.2	12212.404297
6569	0.2	12212.404297
6570	0.2	12212.404297
6571	0.2	12212.404297
6572	0.2	12212.404297
6573	0.2	12212.404297
6574	0.2	12212.404297
6575	0.2	12212.404297
6576	0.2	12212.404297
6577	0.2	12212.404297
6578	0	12212.404297
6579	0.2	12212.404297
6580	0.2	12212.404297
6581	0.2	12212.404297
6582	0.2	12212.404297
6583	0.2	12212.404297
6584	0.2	12212.404297
6585	0.2	12212.404297
6586	0.2	12212.404297
6587	0.2	12212.404297
6588	0.2	12212.404297
6589	0	12212.404297
6590	0.2	12212.404297
6591	0.2	12212.404297
6592	0.2	12212.404297
6593	0.2	12212.404297
6594	0.2	12212.404297
6595	0.2	12212.404297
6596	0.2	12212.404297
6597	0.2	12212.404297
6598	0.2	12212.404297
6599	0.2	12212.404297
6600	0	12212.404297
6601	0.2	12212.404297
6602	0.2	12212.404297
6603	0.2	12212.404297
