t`s`float	v(vcol1)`V`float	v(vcol2)`V`float	v(vcol3)`V`float	v(vrow1)`V`float	v(vrow2)`V`float	v(vrow3)`V`float	par(abs(i(vsrc9))`Params`float	par(abs(i(vsrc8))`Params`float	par(abs(i(vsrc7))`Params`float	par(abs(i(vsrc6))`Params`float	par(abs(i(vsrc5))`Params`float	par(abs(i(vsrc4))`Params`float	par(abs(i(vsrc3))`Params`float	par(abs(i(vsrc2))`Params`float	par(abs(i(vsrc1))`Params`float
8.54652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.54752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.54852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.54952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.55952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.56952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.57952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.58952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.59952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.60952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.61952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.62952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.63952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.64952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.65952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.66952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.67952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.68952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.69952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.70952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.71952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.72952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.73952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.74952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.75952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.76952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.77952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.78952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79552	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79652	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79752	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79852	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.79952	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.80052	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.80152	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.80252	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.80352	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
8.80452	0.748889	0.455556	0.748889	0.651111	0.944444	0.651111	0	0	0	0	0	0	0	0	0
